Time,I,Q
40:31.0,522,521
40:31.0,521,518
40:31.0,521,514
40:31.0,526,522
40:31.0,520,519
40:31.0,523,518
40:31.0,525,519
40:31.1,526,523
40:31.1,521,517
40:31.1,519,521
40:31.1,515,521
40:31.1,523,524
40:31.1,524,516
40:31.1,524,522
40:31.1,522,523
40:31.1,519,519
40:31.1,524,520
40:31.1,518,518
40:31.1,521,517
40:31.1,523,519
40:31.1,521,518
40:31.1,526,522
40:31.1,520,517
40:31.1,529,525
40:31.1,520,525
40:31.1,523,522
40:31.1,523,522
40:31.1,528,523
40:31.1,524,520
40:31.1,520,522
40:31.1,520,519
40:31.1,526,520
40:31.1,525,518
40:31.1,523,520
40:31.1,523,522
40:31.1,525,523
40:31.1,527,521
40:31.1,526,524
40:31.1,519,523
40:31.1,523,518
40:31.1,527,520
40:31.1,527,521
40:31.1,523,521
40:31.1,522,522
40:31.1,523,526
40:31.1,518,522
40:31.1,521,520
40:31.1,526,524
40:31.2,528,521
40:31.2,529,523
40:31.2,525,525
40:31.2,519,522
40:31.2,522,518
40:31.2,526,520
40:31.2,521,518
40:31.2,526,524
40:31.2,524,528
40:31.2,521,521
40:31.2,529,522
40:31.2,524,519
40:31.2,529,519
40:31.2,520,525
40:31.2,521,524
40:31.2,519,521
40:31.2,520,521
40:31.2,524,523
40:31.2,523,522
40:31.2,519,522
40:31.2,526,523
40:31.2,520,525
40:31.2,520,524
40:31.2,522,523
40:31.2,527,520
40:31.2,523,520
40:31.2,522,517
40:31.2,523,521
40:31.2,531,522
40:31.2,524,522
40:31.2,525,524
40:31.2,523,525
40:31.2,524,523
40:31.2,519,523
40:31.2,517,522
40:31.2,522,520
40:31.2,527,519
40:31.2,523,522
40:31.2,522,521
40:31.2,524,525
40:31.3,519,519
40:31.3,529,520
40:31.3,523,525
40:31.3,513,526
40:31.3,524,528
40:31.3,518,523
40:31.3,519,523
40:31.3,520,524
40:31.3,519,524
40:31.3,520,521
40:31.3,519,520
40:31.3,526,521
40:31.3,519,523
40:31.3,518,524
40:31.3,522,524
40:31.3,520,521
40:31.3,524,523
40:31.3,521,522
40:31.3,522,520
40:31.3,520,519
40:31.3,529,522
40:31.3,523,524
40:31.3,521,520
40:31.3,524,521
40:31.3,521,521
40:31.3,521,521
40:31.3,524,527
40:31.3,521,524
40:31.3,519,520
40:31.3,526,520
40:31.3,526,523
40:31.3,521,518
40:31.3,529,522
40:31.3,522,521
40:31.3,525,515
40:31.3,522,519
40:31.3,526,516
40:31.3,522,520
40:31.3,521,525
40:31.3,522,524
40:31.4,519,526
40:31.4,517,525
40:31.4,523,525
40:31.4,522,520
40:31.4,525,524
40:31.4,514,523
40:31.4,531,522
40:31.4,522,523
40:31.4,524,524
40:31.4,526,519
40:31.4,528,525
40:31.4,522,520
40:31.4,523,523
40:31.4,519,522
40:31.4,521,519
40:31.4,523,526
40:31.4,518,525
40:31.4,519,524
40:31.4,523,520
40:31.4,524,524
40:31.4,521,521
40:31.4,520,522
40:31.4,522,519
40:31.4,523,523
40:31.4,519,521
40:31.4,524,518
40:31.4,527,522
40:31.4,520,521
40:31.4,526,518
40:31.4,531,519
40:31.4,525,519
40:31.4,525,520
40:31.4,527,521
40:31.4,522,525
40:31.4,522,522
40:31.4,519,522
40:31.4,528,525
40:31.4,521,527
40:31.4,521,524
40:31.4,518,525
40:31.5,518,520
40:31.5,526,525
40:31.5,519,521
40:31.5,520,522
40:31.5,524,522
40:31.5,528,517
40:31.5,526,517
40:31.5,526,519
40:31.5,521,524
40:31.5,520,522
40:31.5,526,519
40:31.5,526,520
40:31.5,525,520
40:31.5,524,522
40:31.5,520,524
40:31.5,519,518
40:31.5,524,526
40:31.5,521,526
40:31.5,523,522
40:31.5,523,521
40:31.5,525,522
40:31.5,526,519
40:31.5,524,523
40:31.5,522,520
40:31.5,521,520
40:31.5,521,523
40:31.5,520,517
40:31.5,531,525
40:31.5,515,525
40:31.5,518,523
40:31.5,516,522
40:31.5,523,522
40:31.5,525,522
40:31.5,525,521
40:31.5,520,522
40:31.5,523,523
40:31.5,525,523
40:31.5,523,520
40:31.5,520,521
40:31.5,523,523
40:31.5,523,522
40:31.6,518,518
40:31.6,529,520
40:31.6,522,524
40:31.6,519,522
40:31.6,523,523
40:31.6,520,523
40:31.6,522,525
40:31.6,524,524
40:31.6,524,526
40:31.6,522,522
40:31.6,523,518
40:31.6,524,516
40:31.6,524,522
40:31.6,521,522
40:31.6,521,524
40:31.6,519,526
40:31.6,521,522
40:31.6,526,525
40:31.6,518,522
40:31.6,524,524
40:31.6,517,519
40:31.6,527,524
40:31.6,517,522
40:31.6,523,522
40:31.6,525,522
40:31.6,518,516
40:31.6,529,525
40:31.6,521,524
40:31.6,527,519
40:31.6,527,521
40:31.6,525,520
40:31.6,524,520
40:31.6,517,521
40:31.6,517,524
40:31.6,519,520
40:31.6,523,519
40:31.6,531,526
40:31.6,522,525
40:31.6,518,519
40:31.6,524,522
40:31.6,517,523
40:31.6,526,524
40:31.6,525,521
40:31.6,523,523
40:31.6,521,517
40:31.6,521,521
40:31.6,519,523
40:31.6,519,522
40:31.6,517,516
40:31.6,526,522
40:31.6,522,522
40:31.6,523,523
40:31.6,520,525
40:31.6,526,517
40:31.6,527,519
40:31.6,517,520
40:31.6,525,523
40:31.6,523,519
40:31.6,522,521
40:31.6,520,520
40:31.7,522,520
40:31.7,520,521
40:31.7,519,521
40:31.7,520,521
40:31.7,523,521
40:31.7,521,524
40:31.7,519,522
40:31.7,531,524
40:31.7,514,520
40:31.7,524,523
40:31.7,523,521
40:31.7,521,524
40:31.7,518,525
40:31.7,521,517
40:31.7,524,526
40:31.7,517,519
40:31.7,524,524
40:31.7,519,524
40:31.7,521,524
40:31.7,516,521
40:31.7,519,519
40:31.7,525,523
40:31.7,525,524
40:31.7,523,522
40:31.7,522,521
40:31.7,528,524
40:31.7,523,520
40:31.7,525,519
40:31.7,523,519
40:31.7,521,520
40:31.7,516,519
40:31.7,519,524
40:31.7,519,527
40:31.7,520,519
40:31.7,528,517
40:31.7,528,518
40:31.7,528,519
40:31.7,526,519
40:31.7,520,517
40:31.7,525,520
40:31.8,526,516
40:31.8,529,523
40:31.8,521,521
40:31.8,521,523
40:31.8,525,526
40:31.8,519,525
40:31.8,526,520
40:31.8,526,523
40:31.8,524,518
40:31.8,527,522
40:31.8,520,522
40:31.8,522,520
40:31.8,520,523
40:31.8,520,521
40:31.8,525,520
40:31.8,525,522
40:31.8,523,521
40:31.8,521,523
40:31.8,523,523
40:31.8,516,523
40:31.8,522,523
40:31.8,520,521
40:31.8,520,523
40:31.8,517,525
40:31.8,520,521
40:31.8,521,524
40:31.8,522,523
40:31.8,525,523
40:31.8,524,521
40:31.8,527,519
40:31.8,526,523
40:31.8,528,522
40:31.8,522,521
40:31.8,525,525
40:31.8,524,523
40:31.8,522,528
40:31.8,518,524
40:31.8,522,525
40:31.8,519,530
40:31.8,518,525
40:31.8,518,519
40:31.9,526,522
40:31.9,520,519
40:31.9,522,522
40:31.9,524,518
40:31.9,523,518
40:31.9,522,524
40:31.9,524,519
40:31.9,528,518
40:31.9,524,520
40:31.9,524,524
40:31.9,519,517
40:31.9,521,521
40:31.9,521,523
40:31.9,518,526
40:31.9,523,524
40:31.9,527,524
40:31.9,525,516
40:31.9,522,524
40:31.9,520,521
40:31.9,521,522
40:31.9,521,526
40:31.9,525,520
40:31.9,527,517
40:31.9,520,520
40:31.9,527,520
40:31.9,530,522
40:31.9,521,523
40:31.9,519,523
40:31.9,522,521
40:31.9,525,520
40:31.9,527,519
40:31.9,524,519
40:31.9,523,521
40:31.9,523,523
40:31.9,521,525
40:31.9,522,525
40:31.9,518,525
40:31.9,523,525
40:31.9,520,524
40:31.9,525,521
40:32.0,524,520
40:32.0,527,520
40:32.0,517,524
40:32.0,520,526
40:32.0,520,523
40:32.0,521,520
40:32.0,529,522
40:32.0,520,522
40:32.0,520,516
40:32.0,524,522
40:32.0,522,527
40:32.0,521,521
40:32.0,523,521
40:32.0,528,522
40:32.0,523,519
40:32.0,522,520
40:32.0,519,522
40:32.0,520,522
40:32.0,518,516
40:32.0,527,523
40:32.0,522,521
40:32.0,522,521
40:32.0,525,518
40:32.0,526,521
40:32.0,522,523
40:32.0,525,520
40:32.0,525,525
40:32.0,519,523
40:32.0,525,516
40:32.0,519,520
40:32.0,520,521
40:32.0,528,520
40:32.0,525,520
40:32.0,523,523
40:32.0,529,522
40:32.0,523,520
40:32.0,514,522
40:32.0,519,521
40:32.0,516,520
40:32.0,526,522
40:32.0,524,522
40:32.1,517,520
40:32.1,525,523
40:32.1,518,523
40:32.1,522,525
40:32.1,524,521
40:32.1,520,525
40:32.1,517,523
40:32.1,524,520
40:32.1,520,524
40:32.1,519,521
40:32.1,527,524
40:32.1,523,521
40:32.1,526,522
40:32.1,525,526
40:32.1,523,524
40:32.1,525,523
40:32.1,524,523
40:32.1,519,521
40:32.1,523,524
40:32.1,521,523
40:32.1,522,521
40:32.1,530,519
40:32.1,525,520
40:32.1,519,519
40:32.1,527,524
40:32.1,522,520
40:32.1,526,517
40:32.1,521,522
40:32.1,518,520
40:32.1,521,525
40:32.1,519,524
40:32.1,522,523
40:32.1,517,521
40:32.1,521,524
40:32.1,523,522
40:32.1,524,520
40:32.1,522,523
40:32.1,523,525
40:32.1,520,522
40:32.1,523,522
40:32.2,517,521
40:32.2,526,523
40:32.2,525,520
40:32.2,528,519
40:32.2,529,520
40:32.2,522,522
40:32.2,517,526
40:32.2,519,526
40:32.2,517,522
40:32.2,520,524
40:32.2,523,520
40:32.2,524,523
40:32.2,527,520
40:32.2,522,521
40:32.2,519,523
40:32.2,524,520
40:32.2,527,518
40:32.2,524,522
40:32.2,526,520
40:32.2,525,523
40:32.2,519,524
40:32.2,529,521
40:32.2,525,521
40:32.2,521,522
40:32.2,523,523
40:32.2,521,524
40:32.2,517,518
40:32.2,528,522
40:32.2,522,516
40:32.2,520,526
40:32.2,523,523
40:32.2,522,520
40:32.2,521,522
40:32.2,523,518
40:32.2,525,523
40:32.2,522,521
40:32.2,524,523
40:32.2,523,521
40:32.2,527,519
40:32.2,524,521
40:32.3,523,525
40:32.3,518,523
40:32.3,518,521
40:32.3,521,523
40:32.3,523,521
40:32.3,524,520
40:32.3,528,520
40:32.3,525,519
40:32.3,526,521
40:32.3,521,523
40:32.3,520,522
40:32.3,517,521
40:32.3,517,525
40:32.3,522,519
40:32.3,529,520
40:32.3,530,520
40:32.3,526,521
40:32.3,521,524
40:32.3,517,521
40:32.3,517,525
40:32.3,520,524
40:32.3,522,523
40:32.3,522,525
40:32.3,515,520
40:32.3,527,523
40:32.3,524,525
40:32.3,519,519
40:32.3,520,522
40:32.3,526,519
40:32.3,526,524
40:32.3,518,525
40:32.3,519,523
40:32.3,524,520
40:32.3,521,528
40:32.3,520,522
40:32.3,518,517
40:32.3,525,522
40:32.3,525,521
40:32.3,528,520
40:32.3,520,521
40:32.3,521,524
40:32.3,521,522
40:32.3,524,521
40:32.3,525,521
40:32.3,522,524
40:32.3,527,523
40:32.3,524,523
40:32.3,523,521
40:32.3,522,521
40:32.3,523,520
40:32.3,522,523
40:32.3,526,526
40:32.3,518,522
40:32.3,520,522
40:32.3,519,520
40:32.3,523,522
40:32.3,520,524
40:32.3,521,524
40:32.3,524,521
40:32.3,517,521
40:32.3,525,521
40:32.4,529,522
40:32.4,527,524
40:32.4,514,521
40:32.4,524,517
40:32.4,527,527
40:32.4,519,521
40:32.4,514,523
40:32.4,518,522
40:32.4,520,524
40:32.4,522,523
40:32.4,522,522
40:32.4,527,521
40:32.4,526,521
40:32.4,528,519
40:32.4,523,522
40:32.4,516,523
40:32.4,522,522
40:32.4,522,522
40:32.4,520,521
40:32.4,529,519
40:32.4,518,520
40:32.4,519,522
40:32.4,521,524
40:32.4,520,521
40:32.4,522,522
40:32.4,529,520
40:32.4,524,525
40:32.4,519,520
40:32.4,525,521
40:32.4,520,523
40:32.4,522,522
40:32.4,528,518
40:32.4,523,520
40:32.4,527,521
40:32.4,528,519
40:32.4,524,521
40:32.4,521,524
40:32.4,518,523
40:32.4,522,520
40:32.4,521,520
40:32.5,528,524
40:32.5,522,523
40:32.5,521,520
40:32.5,528,521
40:32.5,517,523
40:32.5,523,523
40:32.5,523,520
40:32.5,524,521
40:32.5,521,521
40:32.5,525,520
40:32.5,521,522
40:32.5,524,521
40:32.5,524,519
40:32.5,524,522
40:32.5,518,520
40:32.5,522,524
40:32.5,525,523
40:32.5,525,520
40:32.5,522,524
40:32.5,522,522
40:32.5,520,526
40:32.5,515,523
40:32.5,522,522
40:32.5,523,523
40:32.5,524,520
40:32.5,520,525
40:32.5,518,522
40:32.5,524,526
40:32.5,521,522
40:32.5,524,520
40:32.5,524,523
40:32.5,524,524
40:32.5,521,520
40:32.5,526,522
40:32.5,524,524
40:32.5,523,522
40:32.5,517,521
40:32.5,527,520
40:32.5,522,520
40:32.5,520,524
40:32.5,522,523
40:32.6,522,521
40:32.6,519,525
40:32.6,522,523
40:32.6,525,523
40:32.6,523,516
40:32.6,525,517
40:32.6,526,517
40:32.6,527,518
40:32.6,527,521
40:32.6,518,522
40:32.6,520,524
40:32.6,522,521
40:32.6,522,520
40:32.6,528,521
40:32.6,519,526
40:32.6,522,528
40:32.6,520,530
40:32.6,517,532
40:32.6,519,526
40:32.6,518,523
40:32.6,524,521
40:32.6,526,522
40:32.6,524,520
40:32.6,523,525
40:32.6,521,519
40:32.6,520,519
40:32.6,526,523
40:32.6,523,518
40:32.6,522,521
40:32.6,518,525
40:32.6,517,521
40:32.6,518,521
40:32.6,519,523
40:32.6,516,521
40:32.6,519,517
40:32.6,522,519
40:32.6,524,520
40:32.6,519,524
40:32.6,521,522
40:32.6,522,523
40:32.7,522,517
40:32.7,526,523
40:32.7,526,527
40:32.7,520,521
40:32.7,526,525
40:32.7,519,519
40:32.7,528,517
40:32.7,528,521
40:32.7,527,522
40:32.7,520,522
40:32.7,526,525
40:32.7,522,520
40:32.7,525,523
40:32.7,522,521
40:32.7,525,523
40:32.7,520,520
40:32.7,524,521
40:32.7,521,526
40:32.7,518,517
40:32.7,527,519
40:32.7,521,526
40:32.7,520,524
40:32.7,518,525
40:32.7,522,518
40:32.7,524,520
40:32.7,522,518
40:32.7,525,524
40:32.7,523,523
40:32.7,520,524
40:32.7,522,522
40:32.7,522,520
40:32.7,523,522
40:32.7,528,519
40:32.7,525,522
40:32.7,523,522
40:32.7,520,519
40:32.7,530,523
40:32.7,524,518
40:32.7,530,521
40:32.7,524,523
40:32.8,526,516
40:32.8,526,520
40:32.8,521,523
40:32.8,520,525
40:32.8,518,521
40:32.8,522,522
40:32.8,523,524
40:32.8,523,524
40:32.8,515,523
40:32.8,521,525
40:32.8,524,524
40:32.8,519,522
40:32.8,522,522
40:32.8,520,526
40:32.8,520,521
40:32.8,523,523
40:32.8,524,523
40:32.8,522,520
40:32.8,523,523
40:32.8,519,521
40:32.8,523,520
40:32.8,528,526
40:32.8,521,523
40:32.8,521,522
40:32.8,526,523
40:32.8,526,523
40:32.8,525,521
40:32.8,521,519
40:32.8,525,519
40:32.8,522,522
40:32.8,524,520
40:32.8,523,522
40:32.8,520,520
40:32.8,522,520
40:32.8,521,521
40:32.8,528,522
40:32.8,521,524
40:32.8,521,521
40:32.8,523,521
40:32.8,524,520
40:32.8,531,519
40:32.9,526,523
40:32.9,523,522
40:32.9,530,520
40:32.9,524,524
40:32.9,521,520
40:32.9,528,519
40:32.9,522,523
40:32.9,519,519
40:32.9,525,521
40:32.9,522,512
40:32.9,523,516
40:32.9,521,518
40:32.9,526,517
40:32.9,519,520
40:32.9,522,521
40:32.9,524,521
40:32.9,522,524
40:32.9,524,523
40:32.9,522,522
40:32.9,522,522
40:32.9,524,518
40:32.9,519,518
40:32.9,529,521
40:32.9,526,520
40:32.9,526,524
40:32.9,512,518
40:32.9,522,522
40:32.9,521,519
40:32.9,518,518
40:32.9,521,520
40:32.9,521,519
40:32.9,523,515
40:32.9,526,517
40:32.9,529,521
40:32.9,519,521
40:32.9,527,520
40:32.9,521,517
40:32.9,521,521
40:32.9,517,522
40:32.9,516,523
40:32.9,518,523
40:33.0,526,524
40:33.0,524,526
40:33.0,519,525
40:33.0,515,525
40:33.0,515,524
40:33.0,520,522
40:33.0,518,522
40:33.0,516,520
40:33.0,516,522
40:33.0,518,522
40:33.0,516,521
40:33.0,520,521
40:33.0,526,522
40:33.0,517,521
40:33.0,523,524
40:33.0,523,520
40:33.0,516,523
40:33.0,514,524
40:33.0,523,519
40:33.0,523,522
40:33.0,519,523
40:33.0,522,522
40:33.0,524,526
40:33.0,520,524
40:33.0,526,521
40:33.0,524,522
40:33.0,524,525
40:33.0,517,523
40:33.0,524,518
40:33.0,522,521
40:33.0,524,528
40:33.0,522,521
40:33.0,523,524
40:33.0,525,520
40:33.0,523,523
40:33.0,524,524
40:33.0,520,523
40:33.0,528,520
40:33.0,520,521
40:33.0,523,527
40:33.1,519,523
40:33.1,522,525
40:33.1,524,527
40:33.1,521,526
40:33.1,521,525
40:33.1,522,529
40:33.1,519,526
40:33.1,521,525
40:33.1,521,526
40:33.1,519,528
40:33.1,515,524
40:33.1,522,526
40:33.1,528,524
40:33.1,524,520
40:33.1,532,521
40:33.1,529,524
40:33.1,525,522
40:33.1,526,523
40:33.1,523,524
40:33.1,523,527
40:33.1,515,525
40:33.1,526,523
40:33.1,520,525
40:33.1,513,525
40:33.1,524,525
40:33.1,522,522
40:33.1,521,524
40:33.1,525,525
40:33.1,523,526
40:33.1,519,523
40:33.1,525,520
40:33.1,523,523
40:33.1,521,523
40:33.1,526,523
40:33.1,520,523
40:33.1,525,522
40:33.1,521,527
40:33.1,520,526
40:33.1,518,520
40:33.1,526,523
40:33.1,520,524
40:33.1,522,524
40:33.1,521,525
40:33.1,524,525
40:33.1,519,523
40:33.1,523,521
40:33.1,528,527
40:33.1,524,525
40:33.1,525,522
40:33.1,525,521
40:33.1,526,525
40:33.1,526,521
40:33.1,522,520
40:33.1,522,520
40:33.1,525,519
40:33.1,526,522
40:33.1,525,520
40:33.1,524,522
40:33.1,519,519
40:33.1,523,520
40:33.2,529,520
40:33.2,527,519
40:33.2,521,523
40:33.2,521,520
40:33.2,527,517
40:33.2,519,516
40:33.2,524,516
40:33.2,529,518
40:33.2,523,518
40:33.2,525,523
40:33.2,520,523
40:33.2,524,521
40:33.2,522,517
40:33.2,526,519
40:33.2,527,517
40:33.2,519,521
40:33.2,531,519
40:33.2,522,520
40:33.2,523,521
40:33.2,526,519
40:33.2,525,524
40:33.2,525,523
40:33.2,519,523
40:33.2,521,520
40:33.2,527,521
40:33.2,519,520
40:33.2,528,518
40:33.2,521,524
40:33.2,521,521
40:33.2,520,523
40:33.2,528,520
40:33.2,523,517
40:33.2,522,517
40:33.2,528,522
40:33.2,523,520
40:33.2,525,515
40:33.2,524,517
40:33.2,523,525
40:33.2,517,521
40:33.2,522,522
40:33.3,521,522
40:33.3,526,522
40:33.3,519,523
40:33.3,524,522
40:33.3,526,521
40:33.3,524,517
40:33.3,520,520
40:33.3,518,518
40:33.3,523,522
40:33.3,524,517
40:33.3,528,520
40:33.3,522,522
40:33.3,527,518
40:33.3,524,516
40:33.3,525,518
40:33.3,524,525
40:33.3,517,525
40:33.3,516,521
40:33.3,524,524
40:33.3,522,524
40:33.3,525,520
40:33.3,524,518
40:33.3,528,522
40:33.3,523,523
40:33.3,523,524
40:33.3,522,521
40:33.3,519,519
40:33.3,529,515
40:33.3,526,515
40:33.3,522,519
40:33.3,522,519
40:33.3,523,520
40:33.3,527,522
40:33.3,527,524
40:33.3,521,521
40:33.3,527,521
40:33.3,526,523
40:33.3,521,521
40:33.3,521,525
40:33.3,526,524
40:33.3,519,526
40:33.4,524,521
40:33.4,521,522
40:33.4,519,526
40:33.4,520,527
40:33.4,521,525
40:33.4,526,526
40:33.4,523,523
40:33.4,521,522
40:33.4,526,519
40:33.4,526,521
40:33.4,521,520
40:33.4,522,523
40:33.4,522,524
40:33.4,523,525
40:33.4,523,525
40:33.4,523,523
40:33.4,520,527
40:33.4,516,522
40:33.4,525,521
40:33.4,524,523
40:33.4,518,521
40:33.4,523,525
40:33.4,520,519
40:33.4,531,520
40:33.4,523,524
40:33.4,525,522
40:33.4,521,522
40:33.4,526,526
40:33.4,521,525
40:33.4,518,523
40:33.4,524,524
40:33.4,524,526
40:33.4,521,524
40:33.4,521,521
40:33.4,522,520
40:33.4,524,520
40:33.4,522,522
40:33.4,515,521
40:33.4,525,522
40:33.4,525,521
40:33.5,519,522
40:33.5,523,522
40:33.5,524,524
40:33.5,524,525
40:33.5,518,523
40:33.5,519,524
40:33.5,530,519
40:33.5,523,523
40:33.5,526,521
40:33.5,525,519
40:33.5,528,524
40:33.5,524,525
