Time,I,Q
47:15.0,517,523
47:15.0,522,526
47:15.0,522,530
47:15.0,518,527
47:15.0,519,524
47:15.0,519,527
47:15.0,517,528
47:15.0,516,529
47:15.0,513,531
47:15.0,512,528
47:15.0,518,524
47:15.0,521,523
47:15.0,525,526
47:15.0,526,528
47:15.0,520,526
47:15.0,523,525
47:15.0,525,527
47:15.0,522,524
47:15.0,521,528
47:15.0,515,526
47:15.0,522,525
47:15.0,522,525
47:15.0,523,527
47:15.0,518,526
47:15.0,521,524
47:15.0,526,527
47:15.0,522,524
47:15.0,521,523
47:15.0,522,523
47:15.0,520,522
47:15.0,523,525
47:15.0,519,525
47:15.0,521,523
47:15.0,517,524
47:15.0,528,520
47:15.0,519,524
47:15.0,518,522
47:15.0,523,523
47:15.1,519,519
47:15.1,530,524
47:15.1,527,527
47:15.1,524,521
47:15.1,521,524
47:15.1,521,521
47:15.1,520,523
47:15.1,521,518
47:15.1,524,522
47:15.1,526,521
47:15.1,527,523
47:15.1,514,523
47:15.1,520,524
47:15.1,524,526
47:15.1,522,522
47:15.1,519,519
47:15.1,525,516
47:15.1,528,521
47:15.1,524,521
47:15.1,520,524
47:15.1,515,525
47:15.1,522,524
47:15.1,524,519
47:15.1,525,524
47:15.1,522,523
47:15.1,527,523
47:15.1,527,521
47:15.1,522,523
47:15.1,523,518
47:15.1,524,523
47:15.1,520,530
47:15.1,517,530
47:15.1,513,524
47:15.1,524,526
47:15.1,519,524
47:15.1,528,526
47:15.1,519,526
47:15.1,522,526
47:15.1,527,523
47:15.1,526,524
47:15.2,520,526
47:15.2,524,524
47:15.2,516,525
47:15.2,523,525
47:15.2,519,523
47:15.2,519,523
47:15.2,523,523
47:15.2,524,524
47:15.2,523,523
47:15.2,522,525
47:15.2,522,522
47:15.2,521,521
47:15.2,523,521
47:15.2,525,523
47:15.2,523,523
47:15.2,521,521
47:15.2,528,519
47:15.2,524,520
47:15.2,528,522
47:15.2,522,522
47:15.2,524,523
47:15.2,523,524
47:15.2,523,525
47:15.2,519,523
47:15.2,519,520
47:15.2,524,523
47:15.2,526,522
47:15.2,523,524
47:15.2,524,525
47:15.2,521,521
47:15.2,531,523
47:15.2,523,524
47:15.2,524,525
47:15.2,521,527
47:15.2,528,524
47:15.2,524,521
47:15.2,534,526
47:15.2,530,523
47:15.2,528,525
47:15.2,520,524
47:15.3,529,524
47:15.3,528,524
47:15.3,522,526
47:15.3,530,527
47:15.3,519,525
47:15.3,523,521
47:15.3,527,521
47:15.3,524,519
47:15.3,528,524
47:15.3,523,521
47:15.3,528,518
47:15.3,530,520
47:15.3,523,522
47:15.3,529,518
47:15.3,520,522
47:15.3,528,521
47:15.3,525,520
47:15.3,523,521
47:15.3,522,521
47:15.3,523,518
47:15.3,528,520
47:15.3,526,518
47:15.3,526,516
47:15.3,530,518
47:15.3,526,520
47:15.3,524,519
47:15.3,521,517
47:15.3,518,517
47:15.3,526,521
47:15.3,523,519
47:15.3,524,518
47:15.3,527,519
47:15.3,526,516
47:15.3,530,521
47:15.3,522,518
47:15.3,525,518
47:15.3,525,517
47:15.3,526,519
47:15.3,518,520
47:15.3,517,516
47:15.3,528,521
47:15.4,523,520
47:15.4,528,516
47:15.4,520,517
47:15.4,528,516
47:15.4,525,519
47:15.4,523,516
47:15.4,522,521
47:15.4,528,520
47:15.4,519,517
47:15.4,527,519
47:15.4,524,516
47:15.4,522,521
47:15.4,515,518
47:15.4,517,518
47:15.4,521,519
47:15.4,529,519
47:15.4,522,518
47:15.4,525,518
47:15.4,518,518
47:15.4,525,521
47:15.4,521,520
47:15.4,520,517
47:15.4,526,523
47:15.4,519,518
47:15.4,528,522
47:15.4,520,523
47:15.4,522,522
47:15.4,523,518
47:15.4,528,521
47:15.4,526,523
47:15.4,524,523
47:15.4,521,522
47:15.4,524,525
47:15.4,522,524
47:15.4,526,522
47:15.4,524,521
47:15.4,519,526
47:15.4,516,523
47:15.4,521,523
47:15.4,520,521
47:15.4,528,522
47:15.4,527,524
47:15.4,520,524
47:15.4,526,522
47:15.4,525,523
47:15.4,525,521
47:15.4,529,519
47:15.4,527,517
47:15.4,522,519
47:15.4,525,519
47:15.4,522,520
47:15.4,527,523
47:15.4,524,526
47:15.4,520,520
47:15.4,527,522
47:15.4,528,519
47:15.4,526,522
47:15.4,524,518
47:15.4,523,518
47:15.4,521,518
47:15.5,526,519
47:15.5,526,518
47:15.5,523,519
47:15.5,526,512
47:15.5,524,515
47:15.5,525,517
47:15.5,524,518
47:15.5,526,515
47:15.5,534,519
47:15.5,526,516
47:15.5,532,520
47:15.5,526,521
47:15.5,523,517
47:15.5,521,518
47:15.5,526,519
47:15.5,527,519
47:15.5,520,517
47:15.5,524,519
47:15.5,528,520
47:15.5,528,522
47:15.5,524,518
47:15.5,521,515
47:15.5,528,516
47:15.5,519,513
47:15.5,526,517
47:15.5,523,519
47:15.5,521,517
47:15.5,527,517
47:15.5,522,519
47:15.5,525,514
47:15.5,527,515
47:15.5,526,519
47:15.5,516,518
47:15.5,522,517
47:15.5,528,515
47:15.5,527,516
47:15.5,519,519
47:15.5,524,514
47:15.5,519,513
47:15.5,526,516
47:15.5,523,513
47:15.6,528,517
47:15.6,522,518
47:15.6,518,515
47:15.6,524,517
47:15.6,521,516
47:15.6,529,518
47:15.6,523,517
47:15.6,523,518
47:15.6,517,517
47:15.6,526,515
47:15.6,524,518
47:15.6,512,517
47:15.6,523,520
47:15.6,521,522
47:15.6,522,520
47:15.6,518,518
47:15.6,526,520
47:15.6,526,520
47:15.6,519,520
47:15.6,525,522
47:15.6,515,522
47:15.6,530,519
47:15.6,521,516
47:15.6,526,516
47:15.6,523,517
47:15.6,528,519
47:15.6,522,518
47:15.6,518,520
47:15.6,520,516
47:15.6,526,517
47:15.6,519,517
47:15.6,526,519
47:15.6,527,523
47:15.6,516,520
47:15.6,522,520
47:15.6,521,518
47:15.6,519,519
47:15.6,520,517
47:15.6,526,521
47:15.6,523,517
47:15.7,527,518
47:15.7,523,521
47:15.7,523,522
47:15.7,520,516
47:15.7,527,523
47:15.7,520,518
47:15.7,526,519
47:15.7,520,522
47:15.7,524,521
47:15.7,526,524
47:15.7,510,517
47:15.7,520,518
47:15.7,526,520
47:15.7,520,519
47:15.7,522,523
47:15.7,517,524
47:15.7,515,524
47:15.7,522,523
47:15.7,519,525
47:15.7,518,523
47:15.7,521,520
47:15.7,517,522
47:15.7,523,521
47:15.7,525,521
47:15.7,515,524
47:15.7,520,521
47:15.7,525,521
47:15.7,518,520
47:15.7,521,524
47:15.7,525,518
47:15.7,521,524
47:15.7,524,521
47:15.7,519,527
47:15.7,517,520
47:15.7,518,522
47:15.7,518,524
47:15.7,520,524
47:15.7,518,526
47:15.7,522,522
47:15.7,518,521
47:15.7,524,523
47:15.8,516,522
47:15.8,526,526
47:15.8,518,524
47:15.8,521,520
47:15.8,518,524
47:15.8,523,522
47:15.8,521,522
47:15.8,526,523
47:15.8,513,517
47:15.8,522,520
47:15.8,523,518
47:15.8,521,520
47:15.8,527,520
47:15.8,517,524
47:15.8,522,522
47:15.8,521,520
47:15.8,523,522
47:15.8,521,524
47:15.8,523,523
47:15.8,519,521
47:15.8,521,525
47:15.8,522,524
47:15.8,524,524
47:15.8,517,523
47:15.8,522,527
47:15.8,513,521
47:15.8,526,522
47:15.8,524,525
47:15.8,523,522
47:15.8,516,521
47:15.8,529,520
47:15.8,522,523
47:15.8,519,522
47:15.8,518,525
47:15.8,524,529
47:15.8,515,523
47:15.8,521,522
47:15.8,513,529
47:15.8,514,523
47:15.8,523,522
47:15.9,523,522
47:15.9,518,520
47:15.9,520,521
47:15.9,526,522
47:15.9,518,521
47:15.9,527,520
47:15.9,522,522
47:15.9,522,524
47:15.9,520,523
47:15.9,515,519
47:15.9,519,517
47:15.9,524,522
47:15.9,527,520
47:15.9,519,523
47:15.9,522,519
47:15.9,520,520
47:15.9,526,523
47:15.9,518,521
47:15.9,522,524
47:15.9,522,519
47:15.9,518,523
47:15.9,522,519
47:15.9,524,521
47:15.9,523,520
47:15.9,528,520
47:15.9,519,521
47:15.9,525,522
47:15.9,522,521
47:15.9,523,517
47:15.9,519,526
47:15.9,522,525
47:15.9,516,520
47:15.9,525,524
47:15.9,519,524
47:15.9,520,522
47:15.9,520,521
47:15.9,525,518
47:15.9,526,522
47:15.9,522,522
47:15.9,523,521
47:15.9,518,519
47:16.0,522,524
47:16.0,522,519
47:16.0,523,522
47:16.0,519,526
47:16.0,521,520
47:16.0,524,525
47:16.0,521,522
47:16.0,524,520
47:16.0,517,522
47:16.0,516,517
47:16.0,519,522
47:16.0,520,524
47:16.0,520,522
47:16.0,527,523
47:16.0,518,527
47:16.0,514,524
47:16.0,521,524
47:16.0,526,522
47:16.0,524,521
47:16.0,521,521
47:16.0,521,518
47:16.0,526,520
47:16.0,518,523
47:16.0,520,527
47:16.0,516,522
47:16.0,522,520
47:16.0,526,520
47:16.0,521,523
47:16.0,518,521
47:16.0,525,521
47:16.0,526,523
47:16.0,521,522
47:16.0,523,522
47:16.0,524,522
47:16.0,529,521
47:16.0,521,522
47:16.0,519,523
47:16.0,517,527
47:16.0,520,519
47:16.0,523,523
47:16.1,523,521
47:16.1,523,521
47:16.1,514,523
47:16.1,527,522
47:16.1,520,523
47:16.1,522,522
47:16.1,527,523
47:16.1,525,524
47:16.1,526,523
47:16.1,515,525
47:16.1,514,524
47:16.1,521,519
47:16.1,522,520
47:16.1,527,522
47:16.1,521,521
47:16.1,518,523
47:16.1,524,522
47:16.1,521,524
47:16.1,524,524
47:16.1,525,526
47:16.1,524,520
47:16.1,524,519
47:16.1,524,520
47:16.1,525,521
47:16.1,522,528
47:16.1,518,525
47:16.1,522,522
47:16.1,523,519
47:16.1,522,524
47:16.1,518,527
47:16.1,514,521
47:16.1,524,524
47:16.1,523,522
47:16.1,520,525
47:16.1,522,523
47:16.1,518,524
47:16.1,521,524
47:16.1,521,522
47:16.1,520,517
47:16.1,522,524
47:16.2,521,517
47:16.2,530,526
47:16.2,524,522
47:16.2,523,523
47:16.2,519,520
47:16.2,519,526
47:16.2,517,520
47:16.2,518,523
47:16.2,513,525
47:16.2,524,523
47:16.2,520,524
47:16.2,518,528
47:16.2,518,525
47:16.2,521,523
47:16.2,523,521
47:16.2,527,524
47:16.2,526,523
47:16.2,522,520
47:16.2,523,524
47:16.2,523,522
47:16.2,521,520
47:16.2,521,520
47:16.2,527,520
47:16.2,522,520
47:16.2,521,523
47:16.2,522,521
47:16.2,521,525
47:16.2,524,526
47:16.2,525,526
47:16.2,513,523
47:16.2,522,527
47:16.2,530,526
47:16.2,520,525
47:16.2,525,524
47:16.2,519,520
47:16.2,521,523
47:16.2,522,522
47:16.2,520,526
47:16.2,516,526
47:16.2,523,525
47:16.2,516,527
47:16.2,521,523
47:16.2,522,522
47:16.2,525,524
47:16.2,525,524
47:16.2,523,520
47:16.2,527,523
47:16.2,520,525
47:16.2,524,523
47:16.2,524,526
47:16.2,524,525
47:16.2,524,527
47:16.2,521,524
47:16.2,521,526
47:16.2,521,530
47:16.2,518,530
47:16.2,520,525
47:16.2,523,526
47:16.2,528,524
47:16.2,524,522
47:16.2,530,529
47:16.3,520,527
47:16.3,521,528
47:16.3,527,522
47:16.3,528,525
47:16.3,522,524
47:16.3,520,522
47:16.3,524,527
47:16.3,522,523
47:16.3,528,527
47:16.3,519,527
47:16.3,519,525
47:16.3,523,529
47:16.3,522,527
47:16.3,520,526
47:16.3,527,526
47:16.3,517,525
47:16.3,525,525
47:16.3,527,529
47:16.3,524,526
47:16.3,527,523
47:16.3,524,527
47:16.3,518,520
47:16.3,524,521
47:16.3,528,520
47:16.3,533,526
47:16.3,521,524
47:16.3,525,521
47:16.3,525,523
47:16.3,524,524
47:16.3,526,524
47:16.3,529,525
47:16.3,523,524
47:16.3,525,527
47:16.3,518,525
47:16.3,524,525
47:16.3,522,523
47:16.3,521,524
47:16.3,517,524
47:16.3,516,524
47:16.3,521,528
47:16.4,517,526
47:16.4,522,526
47:16.4,521,524
47:16.4,523,526
47:16.4,520,524
47:16.4,519,527
47:16.4,517,523
47:16.4,524,523
47:16.4,522,525
47:16.4,523,519
47:16.4,526,519
47:16.4,521,525
47:16.4,519,522
47:16.4,524,523
47:16.4,522,523
47:16.4,516,520
47:16.4,525,519
47:16.4,526,524
47:16.4,520,518
47:16.4,522,524
47:16.4,516,520
47:16.4,524,519
47:16.4,528,517
47:16.4,522,520
47:16.4,518,516
47:16.4,524,521
47:16.4,523,514
47:16.4,524,518
47:16.4,525,522
47:16.4,526,519
47:16.4,523,522
47:16.4,525,527
47:16.4,514,524
47:16.4,520,526
47:16.4,525,529
47:16.4,524,524
47:16.4,519,527
47:16.4,525,529
47:16.4,523,531
47:16.4,524,528
47:16.5,518,526
47:16.5,526,526
47:16.5,518,526
47:16.5,519,524
47:16.5,525,532
47:16.5,517,531
47:16.5,514,525
47:16.5,526,524
47:16.5,523,530
47:16.5,522,530
47:16.5,516,528
47:16.5,521,526
47:16.5,525,525
47:16.5,522,528
47:16.5,522,529
47:16.5,513,523
47:16.5,524,525
47:16.5,520,527
47:16.5,521,525
47:16.5,517,523
47:16.5,521,522
47:16.5,527,519
47:16.5,521,520
47:16.5,525,520
47:16.5,520,523
47:16.5,523,529
47:16.5,519,521
47:16.5,525,526
47:16.5,521,524
47:16.5,520,526
47:16.5,517,525
47:16.5,527,529
47:16.5,524,528
47:16.5,520,528
47:16.5,514,527
47:16.5,522,527
47:16.5,520,526
47:16.5,520,524
47:16.5,519,526
47:16.5,526,528
47:16.5,521,527
47:16.6,524,528
47:16.6,520,528
47:16.6,511,528
47:16.6,518,523
47:16.6,518,533
47:16.6,512,526
47:16.6,517,525
47:16.6,520,522
47:16.6,522,526
47:16.6,519,525
47:16.6,519,525
47:16.6,518,524
47:16.6,515,525
47:16.6,519,522
47:16.6,527,528
47:16.6,518,527
47:16.6,526,528
47:16.6,521,526
47:16.6,521,527
47:16.6,515,522
47:16.6,518,523
47:16.6,519,527
47:16.6,514,524
47:16.6,519,531
47:16.6,515,529
47:16.6,520,525
47:16.6,518,528
47:16.6,514,530
47:16.6,513,529
47:16.6,518,531
47:16.6,517,526
47:16.6,519,526
47:16.6,521,519
47:16.6,524,528
47:16.6,516,526
47:16.6,519,524
47:16.6,520,526
47:16.6,517,524
47:16.6,521,518
47:16.6,523,525
47:16.7,519,525
47:16.7,520,526
47:16.7,516,524
47:16.7,519,522
47:16.7,524,525
47:16.7,520,523
47:16.7,511,516
47:16.7,527,525
47:16.7,520,526
47:16.7,512,521
47:16.7,522,523
47:16.7,517,522
47:16.7,515,519
47:16.7,514,520
47:16.7,519,521
47:16.7,518,515
47:16.7,523,516
47:16.7,525,514
47:16.7,524,517
47:16.7,519,517
47:16.7,523,517
47:16.7,518,520
47:16.7,521,522
47:16.7,512,523
47:16.7,513,520
47:16.7,517,524
47:16.7,514,522
47:16.7,524,523
47:16.7,515,525
47:16.7,523,523
47:16.7,515,518
47:16.7,527,522
47:16.7,519,523
47:16.7,518,521
47:16.7,522,521
47:16.7,519,523
47:16.7,516,520
47:16.7,521,520
47:16.7,521,520
47:16.7,519,520
47:16.7,518,517
47:16.8,522,516
47:16.8,522,518
47:16.8,519,519
47:16.8,522,516
47:16.8,525,517
47:16.8,523,514
47:16.8,521,518
47:16.8,524,513
47:16.8,522,512
47:16.8,520,517
47:16.8,523,519
47:16.8,513,511
47:16.8,523,515
47:16.8,518,517
47:16.8,526,515
47:16.8,528,513
47:16.8,526,514
47:16.8,529,516
47:16.8,514,516
47:16.8,517,512
47:16.8,524,514
47:16.8,525,514
47:16.8,519,517
47:16.8,516,513
47:16.8,526,515
47:16.8,520,515
47:16.8,520,515
47:16.8,523,514
47:16.8,523,512
47:16.8,530,515
47:16.8,525,515
47:16.8,531,511
47:16.8,530,510
47:16.8,528,509
47:16.8,530,512
47:16.8,531,508
47:16.8,530,510
47:16.8,527,509
47:16.8,521,510
47:16.8,524,512
47:16.9,524,513
47:16.9,532,515
47:16.9,525,517
47:16.9,529,517
47:16.9,532,514
47:16.9,526,512
47:16.9,535,511
47:16.9,525,511
47:16.9,530,515
47:16.9,534,514
47:16.9,525,514
47:16.9,524,518
47:16.9,518,515
47:16.9,527,514
47:16.9,529,517
47:16.9,528,515
47:16.9,523,518
47:16.9,519,520
47:16.9,520,516
47:16.9,527,517
47:16.9,528,517
47:16.9,528,517
47:16.9,524,519
47:16.9,524,521
47:16.9,526,521
47:16.9,522,522
47:16.9,520,518
47:16.9,530,521
47:16.9,524,518
47:16.9,522,520
47:16.9,526,518
47:16.9,528,522
47:16.9,533,521
47:16.9,523,522
47:16.9,518,524
47:16.9,526,521
47:16.9,529,525
47:16.9,522,524
47:16.9,527,522
47:16.9,529,525
47:17.0,514,520
47:17.0,529,522
47:17.0,524,521
47:17.0,520,523
47:17.0,521,522
47:17.0,514,522
47:17.0,525,521
47:17.0,526,523
47:17.0,522,524
47:17.0,526,519
47:17.0,521,522
47:17.0,527,519
47:17.0,524,525
47:17.0,520,517
47:17.0,529,519
47:17.0,528,520
47:17.0,524,524
47:17.0,521,521
47:17.0,520,520
47:17.0,522,515
47:17.0,525,519
47:17.0,519,521
47:17.0,522,521
47:17.0,522,520
47:17.0,526,521
47:17.0,525,519
47:17.0,520,520
47:17.0,518,513
47:17.0,525,516
47:17.0,524,519
47:17.0,527,516
47:17.0,520,515
47:17.0,529,516
47:17.0,525,517
47:17.0,521,514
47:17.0,530,517
47:17.0,523,515
47:17.0,523,518
47:17.0,516,519
47:17.0,522,517
47:17.0,521,518
47:17.0,528,518
47:17.0,527,518
47:17.0,526,515
47:17.0,531,515
47:17.0,526,516
47:17.0,524,512
47:17.0,530,516
47:17.0,532,517
47:17.0,527,516
47:17.0,525,516
47:17.0,526,514
47:17.0,527,520
47:17.0,523,518
47:17.0,522,518
47:17.0,522,518
47:17.0,527,515
47:17.0,528,518
47:17.0,524,518
47:17.0,524,520
47:17.0,530,519
47:17.1,531,520
47:17.1,524,522
47:17.1,526,518
47:17.1,528,519
47:17.1,524,520
47:17.1,521,522
47:17.1,531,522
47:17.1,524,522
47:17.1,524,518
47:17.1,526,518
47:17.1,530,520
47:17.1,526,519
47:17.1,530,518
47:17.1,527,521
47:17.1,525,516
47:17.1,531,518
47:17.1,523,519
47:17.1,525,516
47:17.1,527,519
47:17.1,530,519
47:17.1,527,516
47:17.1,534,515
47:17.1,521,518
47:17.1,525,521
47:17.1,522,520
47:17.1,527,520
47:17.1,526,520
47:17.1,520,522
47:17.1,519,519
47:17.1,522,525
47:17.1,518,521
47:17.1,526,523
47:17.1,524,519
47:17.1,529,522
47:17.1,525,520
47:17.1,532,518
47:17.1,532,523
47:17.1,523,522
47:17.1,523,522
47:17.1,526,524
47:17.2,521,523
47:17.2,521,530
47:17.2,518,528
47:17.2,529,526
47:17.2,523,524
47:17.2,523,529
47:17.2,517,528
47:17.2,522,528
47:17.2,516,527
47:17.2,525,526
47:17.2,522,526
47:17.2,526,530
47:17.2,523,527
47:17.2,520,529
47:17.2,523,530
47:17.2,524,530
47:17.2,520,531
47:17.2,521,532
47:17.2,516,532
47:17.2,513,529
47:17.2,516,530
47:17.2,525,526
47:17.2,524,524
47:17.2,522,525
47:17.2,527,526
47:17.2,526,523
47:17.2,526,521
47:17.2,522,522
47:17.2,524,525
47:17.2,520,525
47:17.2,519,527
47:17.2,520,529
47:17.2,517,529
47:17.2,523,525
47:17.2,523,521
47:17.2,523,524
47:17.2,518,525
47:17.2,523,528
47:17.2,523,527
47:17.2,522,530
47:17.2,514,525
47:17.3,521,525
47:17.3,526,523
47:17.3,525,524
47:17.3,520,527
47:17.3,523,530
47:17.3,511,528
47:17.3,513,531
47:17.3,520,527
47:17.3,520,528
47:17.3,514,526
47:17.3,519,526
47:17.3,522,527
47:17.3,519,528
47:17.3,519,526
47:17.3,523,526
47:17.3,519,531
47:17.3,518,527
47:17.3,528,526
47:17.3,521,527
47:17.3,518,530
47:17.3,518,525
47:17.3,518,526
47:17.3,519,523
47:17.3,524,526
47:17.3,520,526
47:17.3,522,526
47:17.3,520,529
47:17.3,515,529
47:17.3,515,524
47:17.3,519,526
47:17.3,522,521
47:17.3,521,520
47:17.3,522,519
47:17.3,523,518
47:17.3,523,522
47:17.3,517,521
47:17.3,518,520
47:17.3,522,524
47:17.3,526,521
47:17.3,522,523
47:17.4,521,523
47:17.4,523,524
47:17.4,525,521
47:17.4,524,526
47:17.4,516,524
47:17.4,522,520
47:17.4,521,520
47:17.4,524,520
47:17.4,525,520
47:17.4,524,519
47:17.4,527,524
47:17.4,521,520
47:17.4,525,521
47:17.4,524,518
47:17.4,525,520
47:17.4,527,516
47:17.4,521,518
47:17.4,522,521
47:17.4,523,519
47:17.4,527,521
47:17.4,524,520
47:17.4,522,524
47:17.4,522,518
47:17.4,524,520
47:17.4,522,517
47:17.4,525,518
47:17.4,532,517
47:17.4,526,520
47:17.4,523,520
47:17.4,527,520
47:17.4,524,521
47:17.4,523,525
47:17.4,520,518
47:17.4,526,521
47:17.4,524,521
47:17.4,516,520
47:17.4,521,522
47:17.4,524,520
47:17.4,520,525
47:17.4,529,520
47:17.5,528,524
47:17.5,523,522
47:17.5,528,523
47:17.5,519,522
47:17.5,515,523
47:17.5,521,524
47:17.5,520,521
47:17.5,522,523
47:17.5,519,522
47:17.5,527,520
47:17.5,523,521
47:17.5,521,519
47:17.5,524,521
47:17.5,522,523
47:17.5,523,523
47:17.5,519,521
47:17.5,526,523
47:17.5,526,522
47:17.5,524,521
47:17.5,519,519
47:17.5,521,522
47:17.5,521,523
47:17.5,521,521
47:17.5,526,523
47:17.5,520,522
47:17.5,518,517
47:17.5,525,520
47:17.5,525,519
47:17.5,526,520
47:17.5,525,513
47:17.5,533,515
47:17.5,532,518
47:17.5,531,521
47:17.5,522,519
47:17.5,521,524
47:17.5,521,523
47:17.5,524,518
47:17.5,524,521
47:17.5,531,524
47:17.5,517,522
47:17.5,525,523
47:17.6,518,524
47:17.6,517,520
47:17.6,523,521
47:17.6,523,520
47:17.6,520,527
47:17.6,517,530
47:17.6,520,525
47:17.6,518,527
47:17.6,524,527
47:17.6,525,527
47:17.6,519,528
47:17.6,520,525
47:17.6,524,523
47:17.6,524,524
47:17.6,522,526
47:17.6,522,521
47:17.6,525,523
47:17.6,522,522
47:17.6,526,522
47:17.6,522,522
47:17.6,519,521
47:17.6,527,526
47:17.6,523,522
47:17.6,523,522
47:17.6,518,521
47:17.6,519,520
47:17.6,520,523
47:17.6,523,520
47:17.6,524,523
47:17.6,523,521
47:17.6,525,517
47:17.6,523,520
47:17.6,524,522
47:17.6,523,518
47:17.6,522,522
47:17.6,525,522
47:17.6,521,520
47:17.6,521,522
47:17.6,521,519
47:17.6,525,521
47:17.7,524,519
47:17.7,528,521
47:17.7,517,522
47:17.7,526,522
47:17.7,522,521
47:17.7,522,520
47:17.7,527,523
47:17.7,518,524
47:17.7,518,519
47:17.7,520,524
47:17.7,524,523
47:17.7,524,526
