Time,I,Q
53:11.5,527,508
53:11.5,532,509
53:11.5,529,520
53:11.5,519,521
53:11.5,516,521
53:11.5,528,520
53:11.5,531,517
53:11.5,530,514
53:11.5,527,509
53:11.5,523,518
53:11.5,522,523
53:11.5,522,530
53:11.5,519,529
53:11.5,530,519
53:11.5,532,511
53:11.5,533,509
53:11.5,530,514
53:11.5,523,523
53:11.5,519,530
53:11.5,527,521
53:11.5,536,515
53:11.5,529,512
53:11.5,531,508
53:11.5,535,514
53:11.5,524,524
53:11.5,525,527
53:11.6,527,520
53:11.6,531,512
53:11.6,532,509
53:11.6,529,512
53:11.6,519,525
53:11.6,512,535
53:11.6,513,530
53:11.6,524,526
53:11.6,530,521
53:11.6,527,516
53:11.6,525,521
53:11.6,522,529
53:11.6,520,526
53:11.6,528,519
53:11.6,534,512
53:11.6,532,514
53:11.6,526,518
53:11.6,520,523
53:11.6,522,528
53:11.6,525,526
53:11.6,524,519
53:11.6,535,517
53:11.6,526,520
53:11.6,519,527
53:11.6,522,524
53:11.6,526,517
53:11.6,535,511
53:11.6,530,513
53:11.6,524,526
53:11.6,517,537
53:11.6,514,526
53:11.6,527,526
53:11.6,528,525
53:11.6,523,526
53:11.6,524,530
53:11.6,530,530
53:11.6,529,520
53:11.6,532,516
53:11.6,532,513
53:11.6,531,519
53:11.7,521,521
53:11.7,534,519
53:11.7,528,519
53:11.7,523,522
53:11.7,524,527
53:11.7,519,527
53:11.7,526,522
53:11.7,528,515
53:11.7,531,508
53:11.7,531,514
53:11.7,524,532
53:11.7,519,535
53:11.7,528,525
53:11.7,529,515
53:11.7,532,519
53:11.7,530,527
53:11.7,526,518
53:11.7,525,516
53:11.7,521,522
53:11.7,513,554
53:11.7,507,541
53:11.7,538,509
53:11.7,543,528
53:11.7,511,545
53:11.7,519,533
53:11.7,530,517
53:11.7,535,526
53:11.7,524,537
53:11.7,522,529
53:11.7,527,518
53:11.7,541,508
53:11.7,534,530
53:11.7,516,529
53:11.7,529,510
53:11.7,533,535
53:11.7,520,536
53:11.7,529,513
53:11.7,534,524
53:11.7,520,533
53:11.7,522,530
53:11.7,529,517
53:11.8,526,516
53:11.8,526,531
53:11.8,512,530
53:11.8,528,520
53:11.8,525,529
53:11.8,516,538
53:11.8,517,527
53:11.8,531,521
53:11.8,528,539
53:11.8,514,532
53:11.8,526,520
53:11.8,527,542
53:11.8,511,547
53:11.8,519,531
53:11.8,528,530
53:11.8,522,539
53:11.8,522,528
53:11.8,531,530
53:11.8,509,539
53:11.8,522,529
53:11.8,525,543
53:11.8,516,547
53:11.8,524,536
53:11.8,526,536
53:11.8,519,524
53:11.8,529,522
53:11.8,531,527
53:11.8,506,559
53:11.8,505,534
53:11.8,538,502
53:11.8,523,565
53:11.8,502,542
53:11.8,542,511
53:11.8,529,545
53:11.8,514,529
53:11.8,527,530
53:11.8,517,532
53:11.8,518,538
53:11.8,509,548
53:11.8,523,510
53:11.9,528,556
53:11.9,486,562
53:11.9,537,496
53:11.9,537,551
53:11.9,482,569
53:11.9,529,485
53:11.9,542,547
53:11.9,485,571
53:11.9,522,503
53:11.9,534,540
53:11.9,505,542
53:11.9,531,502
53:11.9,519,574
53:11.9,482,559
53:11.9,550,473
53:11.9,541,549
53:11.9,473,586
53:11.9,539,455
53:11.9,575,492
53:11.9,474,623
53:11.9,484,500
53:11.9,587,449
53:11.9,522,587
53:11.9,433,603
53:11.9,531,488
53:11.9,562,482
53:11.9,496,604
53:11.9,475,538
53:11.9,555,492
53:11.9,538,537
53:11.9,471,582
53:11.9,517,491
53:11.9,558,480
53:11.9,517,575
53:11.9,445,617
53:11.9,499,526
53:11.9,565,457
53:11.9,554,526
53:11.9,451,629
53:11.9,461,611
53:12.0,521,526
53:12.0,595,424
53:12.0,570,483
53:12.0,495,526
53:12.0,468,633
53:12.0,445,611
53:12.0,540,510
53:12.0,583,468
53:12.0,584,401
53:12.0,544,507
53:12.0,431,627
53:12.0,413,643
53:12.0,468,637
53:12.0,536,506
53:12.0,628,393
53:12.0,591,438
53:12.0,495,519
53:12.0,443,593
53:12.0,414,673
53:12.0,433,640
53:12.0,530,550
53:12.0,578,492
53:12.0,589,444
53:12.0,568,439
53:12.0,521,471
53:12.0,493,500
53:12.0,479,527
53:12.0,447,625
53:12.0,399,715
53:12.0,428,663
53:12.0,533,554
53:12.0,589,498
53:12.0,582,468
53:12.0,598,383
53:12.0,624,304
53:12.0,580,372
53:12.0,445,538
53:12.0,347,679
53:12.0,347,734
53:12.0,402,710
53:12.0,481,654
53:12.1,536,580
53:12.1,603,455
53:12.1,665,331
53:12.1,661,303
53:12.1,574,395
53:12.1,454,523
53:12.1,387,593
53:12.1,408,615
53:12.1,438,622
53:12.1,455,628
53:12.1,466,634
53:12.1,473,631
53:12.1,516,582
53:12.1,578,475
53:12.1,650,336
53:12.1,667,258
53:12.1,596,318
53:12.1,470,498
53:12.1,330,695
53:12.1,290,810
53:12.1,350,826
53:12.1,438,766
53:12.1,538,671
53:12.1,628,574
53:12.1,678,481
53:12.1,713,389
53:12.1,734,305
53:12.1,744,232
53:12.1,736,192
53:12.1,698,177
53:12.1,661,179
53:12.1,609,176
53:12.1,568,189
53:12.1,489,241
53:12.1,410,342
53:12.1,313,486
53:12.1,234,650
53:12.1,175,785
53:12.1,180,882
53:12.1,227,928
53:12.1,292,930
53:12.1,369,887
53:12.1,458,824
53:12.1,523,753
53:12.1,585,675
53:12.1,638,614
53:12.1,662,562
53:12.1,683,516
53:12.1,686,475
53:12.1,692,434
53:12.1,700,401
53:12.1,689,366
53:12.1,693,338
53:12.1,684,316
53:12.1,674,303
53:12.1,658,303
53:12.1,628,308
53:12.1,597,321
53:12.1,582,341
53:12.1,548,367
53:12.2,529,387
53:12.2,518,412
53:12.2,496,435
53:12.2,492,458
53:12.2,483,477
53:12.2,473,496
53:12.2,472,512
53:12.2,471,518
53:12.2,471,540
53:12.2,469,545
53:12.2,477,553
53:12.2,475,560
53:12.2,485,565
53:12.2,485,570
53:12.2,489,577
53:12.2,485,579
53:12.2,503,585
53:12.2,501,591
53:12.2,499,589
53:12.2,502,590
53:12.2,503,590
53:12.2,510,588
53:12.2,515,591
53:12.2,509,595
53:12.2,511,588
53:12.2,518,591
53:12.2,511,591
53:12.2,510,584
53:12.2,514,586
53:12.2,509,583
53:12.2,509,580
53:12.2,513,577
53:12.2,511,579
53:12.2,504,572
53:12.2,506,570
53:12.2,501,569
53:12.2,497,561
53:12.2,490,553
53:12.2,493,550
53:12.2,490,541
53:12.3,492,535
53:12.3,500,526
53:12.3,500,516
53:12.3,502,511
53:12.3,494,504
53:12.3,495,495
53:12.3,502,482
53:12.3,512,477
53:12.3,511,465
53:12.3,516,459
53:12.3,523,450
53:12.3,531,443
53:12.3,540,439
53:12.3,543,433
53:12.3,557,439
53:12.3,557,430
53:12.3,566,432
53:12.3,570,435
53:12.3,572,437
53:12.3,572,443
53:12.3,582,445
53:12.3,577,452
53:12.3,580,460
53:12.3,580,466
53:12.3,579,472
53:12.3,581,481
53:12.3,582,484
53:12.3,580,496
53:12.3,573,503
53:12.3,577,509
53:12.3,573,517
53:12.3,561,525
53:12.3,559,531
53:12.3,553,542
53:12.3,548,545
53:12.3,545,549
53:12.3,541,556
53:12.3,535,556
53:12.3,530,558
53:12.3,523,564
53:12.3,520,565
53:12.4,520,566
53:12.4,514,567
53:12.4,515,561
53:12.4,518,564
53:12.4,510,566
53:12.4,501,564
53:12.4,497,561
53:12.4,499,555
53:12.4,503,557
53:12.4,493,552
53:12.4,491,549
53:12.4,491,545
53:12.4,492,540
53:12.4,488,534
53:12.4,497,527
53:12.4,491,520
53:12.4,491,518
53:12.4,497,508
53:12.4,497,502
53:12.4,506,490
53:12.4,511,481
53:12.4,514,477
53:12.4,528,472
53:12.4,527,465
53:12.4,534,465
53:12.4,543,459
53:12.4,553,468
53:12.4,551,463
53:12.4,560,470
53:12.4,567,474
53:12.4,568,484
53:12.4,567,492
53:12.4,572,504
53:12.4,563,521
53:12.4,559,530
53:12.4,551,542
53:12.4,544,551
53:12.4,534,561
53:12.4,531,566
53:12.4,522,570
53:12.5,512,569
53:12.5,505,567
53:12.5,499,556
53:12.5,506,551
53:12.5,499,546
53:12.5,502,536
53:12.5,501,523
53:12.5,503,513
53:12.5,509,500
53:12.5,522,490
53:12.5,526,485
53:12.5,522,478
53:12.5,531,469
53:12.5,540,469
53:12.5,539,465
53:12.5,545,463
53:12.5,554,463
53:12.5,554,464
53:12.5,558,470
53:12.5,555,475
53:12.5,554,483
53:12.5,560,493
53:12.5,553,505
53:12.5,554,514
53:12.5,552,526
53:12.5,546,540
53:12.5,544,547
53:12.5,536,570
53:12.5,524,572
53:12.5,527,590
53:12.5,506,595
53:12.5,502,599
53:12.5,491,606
53:12.5,487,608
53:12.5,472,608
53:12.5,465,601
53:12.5,462,595
53:12.5,457,587
53:12.5,448,579
53:12.5,452,574
53:12.5,450,565
53:12.6,445,551
53:12.6,453,544
53:12.6,456,530
53:12.6,462,520
53:12.6,467,511
53:12.6,473,494
53:12.6,485,491
53:12.6,487,479
53:12.6,498,474
53:12.6,500,472
53:12.6,507,465
53:12.6,510,464
53:12.6,510,465
53:12.6,523,464
53:12.6,528,465
53:12.6,526,463
53:12.6,536,463
53:12.6,534,465
53:12.6,530,463
53:12.6,539,465
53:12.6,543,467
53:12.6,543,476
53:12.6,538,479
53:12.6,551,476
53:12.6,547,487
53:12.6,538,488
53:12.6,540,491
53:12.6,543,493
53:12.6,539,497
53:12.6,539,498
53:12.6,545,503
53:12.6,544,507
53:12.6,542,509
53:12.6,539,514
53:12.6,542,520
53:12.6,538,518
53:12.6,535,519
53:12.6,537,526
53:12.6,533,526
53:12.6,532,525
53:12.7,533,526
53:12.7,528,531
53:12.7,529,526
53:12.7,524,530
53:12.7,529,531
53:12.7,523,534
53:12.7,526,535
53:12.7,528,535
53:12.7,524,539
53:12.7,513,538
53:12.7,517,535
53:12.7,527,536
53:12.7,524,539
53:12.7,516,541
53:12.7,516,536
53:12.7,521,537
53:12.7,524,537
53:12.7,523,535
53:12.7,518,540
53:12.7,515,540
53:12.7,514,536
53:12.7,517,536
53:12.7,519,538
53:12.7,517,541
53:12.7,520,535
53:12.7,521,538
53:12.7,519,536
53:12.7,513,538
53:12.7,517,539
53:12.7,515,537
53:12.7,511,539
53:12.7,519,539
53:12.7,519,536
53:12.7,517,536
53:12.7,518,537
53:12.7,518,539
53:12.7,522,534
53:12.7,514,536
53:12.7,514,536
53:12.7,516,534
53:12.7,520,536
53:12.8,515,533
53:12.8,518,528
53:12.8,519,536
53:12.8,513,536
53:12.8,514,530
53:12.8,514,531
53:12.8,520,532
53:12.8,515,533
53:12.8,512,530
53:12.8,514,529
53:12.8,521,530
53:12.8,518,526
53:12.8,519,528
53:12.8,521,530
53:12.8,519,526
53:12.8,516,525
53:12.8,514,529
53:12.8,517,526
53:12.8,519,528
53:12.8,524,522
53:12.8,521,528
53:12.8,520,524
53:12.8,519,523
53:12.8,518,524
53:12.8,524,522
53:12.8,525,524
53:12.8,522,520
53:12.8,521,522
53:12.8,518,524
53:12.8,515,524
53:12.8,525,523
53:12.8,527,524
53:12.8,524,524
53:12.8,523,526
53:12.8,523,527
53:12.8,522,523
53:12.8,530,524
53:12.8,527,526
53:12.8,528,525
53:12.8,519,526
53:12.9,521,524
53:12.9,520,521
53:12.9,526,520
53:12.9,532,521
53:12.9,527,523
53:12.9,526,526
53:12.9,521,525
53:12.9,524,524
53:12.9,527,524
53:12.9,524,523
53:12.9,524,528
53:12.9,517,520
53:12.9,529,522
53:12.9,522,523
53:12.9,518,524
53:12.9,525,522
53:12.9,526,525
53:12.9,521,526
53:12.9,523,529
53:12.9,521,529
53:12.9,520,524
53:12.9,527,526
53:12.9,519,529
53:12.9,516,525
53:12.9,525,530
53:12.9,521,530
53:12.9,515,524
53:12.9,522,528
53:12.9,523,529
53:12.9,521,531
53:12.9,523,529
53:12.9,522,530
53:12.9,518,528
53:12.9,523,529
53:12.9,522,528
53:12.9,519,529
53:12.9,517,528
53:12.9,529,528
53:12.9,523,526
53:12.9,527,524
53:12.9,521,525
53:12.9,526,526
53:12.9,523,525
53:12.9,523,522
53:12.9,526,518
53:12.9,526,522
53:12.9,524,525
53:12.9,523,524
53:12.9,527,523
53:12.9,520,521
53:12.9,524,524
53:12.9,523,522
53:12.9,525,523
53:12.9,524,520
53:12.9,527,522
53:12.9,519,528
53:12.9,519,525
53:12.9,522,524
53:12.9,527,523
53:12.9,526,524
53:13.0,523,523
53:13.0,527,526
53:13.0,525,521
53:13.0,526,523
53:13.0,529,520
53:13.0,526,517
53:13.0,534,519
53:13.0,517,520
53:13.0,525,523
53:13.0,522,524
53:13.0,519,519
53:13.0,526,522
53:13.0,522,519
53:13.0,523,518
53:13.0,522,516
53:13.0,524,522
53:13.0,518,518
53:13.0,524,514
53:13.0,520,519
53:13.0,522,516
53:13.0,524,518
53:13.0,519,518
53:13.0,523,519
53:13.0,527,512
53:13.0,526,517
53:13.0,522,517
53:13.0,523,518
53:13.0,524,519
53:13.0,523,519
53:13.0,527,520
53:13.0,523,520
53:14.6,527,523
53:14.6,530,523
53:14.6,521,520
53:14.6,529,526
53:14.6,521,529
53:14.6,519,521
53:14.6,525,523
53:14.6,516,522
53:14.6,521,523
53:14.6,520,519
53:14.6,524,524
53:14.6,525,521
53:14.6,519,522
53:14.6,525,527
53:14.6,521,519
53:14.6,527,520
53:14.6,524,523
53:14.6,521,523
53:14.6,518,528
53:14.6,519,522
53:14.6,516,525
53:14.6,526,523
53:14.6,518,524
53:14.6,528,525
53:14.6,524,523
53:14.6,522,528
53:14.6,518,525
53:14.6,517,524
53:14.6,516,523
53:14.6,518,524
53:14.6,520,521
53:14.6,528,521
53:14.6,522,523
53:14.6,526,520
53:14.6,525,519
53:14.6,519,521
53:14.6,524,520
53:14.6,523,520
53:14.7,520,520
53:14.7,523,525
53:14.7,521,527
53:14.7,521,525
53:14.7,521,522
53:14.7,518,518
53:14.7,525,525
53:14.7,523,524
53:14.7,518,523
53:14.7,525,522
53:14.7,521,520
53:14.7,520,525
53:14.7,522,524
53:14.7,525,519
53:14.7,523,526
53:14.7,518,520
53:14.7,530,520
53:14.7,525,525
53:14.7,518,521
53:14.7,517,522
53:14.7,523,522
53:14.7,521,523
53:14.7,524,521
53:14.7,523,523
53:14.7,520,524
53:14.7,526,526
53:14.7,522,521
53:14.7,524,523
53:14.7,520,523
53:14.7,524,522
53:14.7,529,525
53:14.7,522,528
53:14.7,522,520
53:14.7,525,519
53:14.7,519,523
53:14.7,521,523
53:14.7,522,521
53:14.7,528,525
53:14.7,521,523
53:14.7,526,523
53:14.8,523,526
53:14.8,520,524
53:14.8,522,520
53:14.8,519,527
53:14.8,520,518
53:14.8,523,524
53:14.8,524,524
53:14.8,526,520
53:14.8,527,528
53:14.8,521,523
53:14.8,526,524
53:14.8,526,524
53:14.8,526,524
53:14.8,524,523
53:14.8,525,525
53:14.8,532,523
53:14.8,524,522
53:14.8,525,523
53:14.8,525,524
53:14.8,523,523
53:14.8,522,524
53:14.8,527,526
53:14.8,529,525
53:14.8,524,527
53:14.8,526,531
53:14.8,522,529
53:14.8,522,529
53:14.8,520,527
53:14.8,520,528
53:14.8,522,528
53:14.8,522,524
53:14.8,530,527
53:14.8,524,525
53:14.8,524,524
53:14.8,524,524
53:14.8,524,521
53:14.8,525,523
53:14.8,525,527
53:14.8,526,521
53:14.8,528,523
53:14.8,518,525
53:14.9,518,527
53:14.9,518,526
53:14.9,517,525
53:14.9,514,520
53:14.9,516,521
53:14.9,522,519
53:14.9,524,517
53:14.9,522,519
53:14.9,517,515
53:14.9,516,514
53:14.9,516,514
53:14.9,521,508
53:14.9,517,512
53:14.9,519,514
53:14.9,517,511
53:14.9,520,506
53:14.9,520,511
53:14.9,516,512
53:14.9,518,515
53:14.9,513,513
53:14.9,524,511
53:14.9,525,518
53:14.9,521,515
53:14.9,522,516
53:14.9,523,515
53:14.9,520,520
53:14.9,524,518
53:14.9,532,525
53:14.9,524,524
53:14.9,531,524
53:14.9,528,526
53:14.9,526,527
53:14.9,519,530
53:14.9,522,526
53:14.9,523,526
53:14.9,524,526
53:14.9,523,529
53:14.9,525,524
53:14.9,526,529
53:14.9,523,527
53:15.0,526,526
53:15.0,521,525
53:15.0,519,527
53:15.0,518,526
53:15.0,526,527
53:15.0,512,521
53:15.0,519,523
53:15.0,520,522
53:15.0,524,519
53:15.0,528,519
53:15.0,519,523
53:15.0,519,521
53:15.0,522,519
53:15.0,519,521
53:15.0,518,520
53:15.0,519,523
53:15.0,514,520
53:15.0,514,520
53:15.0,522,523
53:15.0,517,526
53:15.0,520,525
53:15.0,521,526
53:15.0,518,525
53:15.0,522,523
53:15.0,523,529
53:15.0,518,525
53:15.0,523,526
53:15.0,527,528
53:15.0,523,526
53:15.0,523,528
53:15.0,525,532
53:15.0,520,528
53:15.0,528,529
53:15.0,526,527
53:15.0,529,529
53:15.0,533,527
53:15.0,527,523
53:15.0,532,527
53:15.0,529,521
53:15.0,525,521
53:15.1,529,526
53:15.1,521,516
53:15.1,531,515
53:15.1,529,517
53:15.1,527,511
53:15.1,527,510
53:15.1,525,516
53:15.1,525,516
53:15.1,522,513
53:15.1,521,512
53:15.1,520,514
53:15.1,516,522
53:15.1,518,516
53:15.1,522,522
53:15.1,516,518
53:15.1,516,523
53:15.1,516,520
53:15.1,522,521
53:15.1,521,523
53:15.1,522,530
53:15.1,514,530
53:15.1,511,525
53:15.1,519,530
53:15.1,515,532
53:15.1,525,532
53:15.1,512,529
53:15.1,525,534
53:15.1,517,530
53:15.1,518,529
53:15.1,514,530
53:15.1,508,525
53:15.1,511,516
53:15.1,518,517
53:15.1,517,512
53:15.1,525,513
53:15.1,517,509
53:15.1,529,511
53:15.1,518,512
53:15.1,524,512
53:15.1,529,511
53:15.1,526,513
53:15.1,526,514
53:15.1,532,510
53:15.1,531,515
53:15.1,524,524
53:15.1,523,526
53:15.1,527,525
53:15.1,537,523
53:15.1,527,530
53:15.1,520,530
53:15.1,517,535
53:15.1,514,531
53:15.1,516,530
53:15.1,512,533
53:15.1,514,528
53:15.1,515,524
53:15.1,515,521
53:15.1,515,519
53:15.1,520,516
53:15.1,522,510
53:15.1,523,512
53:15.2,531,514
53:15.2,530,512
53:15.2,529,512
53:15.2,530,519
53:15.2,524,515
53:15.2,531,515
53:15.2,532,519
53:15.2,516,521
53:15.2,526,517
53:15.2,533,523
53:15.2,524,522
53:15.2,523,526
53:15.2,519,527
53:15.2,522,528
53:15.2,517,522
53:15.2,513,517
53:15.2,517,514
53:15.2,522,515
53:15.2,516,509
53:15.2,527,509
53:15.2,520,509
53:15.2,524,509
53:15.2,531,511
53:15.2,531,511
53:15.2,528,510
53:15.2,529,518
53:15.2,533,519
53:15.2,523,521
53:15.2,527,526
53:15.2,525,524
53:15.2,524,525
53:15.2,513,524
53:15.2,521,519
53:15.2,519,519
53:15.2,519,516
53:15.3,526,519
53:15.3,529,522
53:15.3,528,528
53:15.3,520,529
53:15.3,526,536
53:15.3,520,537
53:15.3,512,537
53:15.3,507,532
53:15.3,514,528
53:15.3,517,520
53:15.3,514,511
53:15.3,520,514
53:15.3,518,503
53:15.3,526,505
53:15.3,528,507
53:15.3,528,513
53:15.3,525,519
53:15.3,530,524
53:15.3,526,533
53:15.3,517,533
53:15.3,512,534
53:15.3,510,527
53:15.3,516,523
53:15.3,504,514
53:15.3,520,509
53:15.3,526,509
53:15.3,526,513
53:15.3,529,521
53:15.3,527,528
53:15.3,524,529
53:15.3,522,528
53:15.3,528,535
53:15.3,518,528
53:15.3,512,520
53:15.3,524,524
53:15.3,520,516
53:15.3,525,519
53:15.3,521,520
53:15.3,522,523
53:15.3,521,523
53:15.4,519,526
53:15.4,516,527
53:15.4,522,529
53:15.4,519,525
53:15.4,521,522
53:15.4,518,519
53:15.4,526,519
53:15.4,522,518
53:15.4,521,519
53:15.4,530,522
53:15.4,522,523
53:15.4,529,522
53:15.4,525,520
53:15.4,526,519
53:15.4,522,518
53:15.4,528,515
53:15.4,521,517
53:15.4,520,518
53:15.4,525,520
53:15.4,521,517
53:15.4,522,521
53:15.4,520,518
53:15.4,521,517
53:15.4,519,520
53:15.4,521,516
53:15.4,520,520
53:15.4,519,524
53:15.4,512,522
53:15.4,520,513
53:15.4,520,514
53:15.4,529,518
53:15.4,527,520
53:15.4,522,518
53:15.4,531,521
53:15.4,526,522
53:15.4,521,524
53:15.4,519,523
53:15.4,519,516
53:15.4,519,514
53:15.4,523,518
53:15.5,525,516
53:15.5,530,518
53:15.5,521,520
53:15.5,526,517
53:15.5,527,518
53:15.5,533,519
53:15.5,519,513
53:15.5,518,515
53:15.5,519,522
53:15.5,514,519
53:15.5,523,520
53:15.5,523,517
53:15.5,524,518
53:15.5,530,519
53:15.5,524,516
53:15.5,530,516
53:15.5,525,520
53:15.5,518,520
53:15.5,525,524
53:15.5,520,521
53:15.5,518,520
53:15.5,526,519
53:15.5,517,516
53:15.5,529,516
53:15.5,526,521
53:15.5,523,520
53:15.5,516,517
53:15.5,515,517
53:15.5,518,516
53:15.5,520,514
53:15.5,524,512
53:15.5,526,516
53:15.5,523,515
53:15.5,527,517
53:15.5,519,515
53:15.5,521,516
53:15.5,521,525
53:15.5,518,522
53:15.5,515,521
53:15.5,524,521
53:15.5,520,519
53:15.6,522,519
53:15.6,518,516
53:15.6,532,519
53:15.6,520,520
53:15.6,518,513
53:15.6,525,515
53:15.6,526,521
53:15.6,517,520
53:15.6,521,518
53:15.6,524,517
53:15.6,531,518
53:15.6,530,522
53:15.6,527,520
53:15.6,524,521
53:15.6,521,518
53:15.6,524,521
53:15.6,521,521
53:15.6,522,524
53:15.6,521,523
53:15.6,518,523
53:15.6,529,525
53:15.6,522,523
53:15.6,523,526
53:15.6,519,525
53:15.6,521,524
53:15.6,520,523
53:15.6,522,527
53:15.6,517,525
53:15.6,523,524
53:15.6,522,519
53:15.6,524,522
53:15.6,518,520
53:15.6,521,522
53:15.6,519,524
53:15.6,520,525
53:15.6,523,523
53:15.6,521,518
53:15.6,522,520
53:15.6,521,524
53:15.6,519,522
53:15.7,521,528
53:15.7,521,522
53:15.7,519,520
53:15.7,520,527
53:15.7,522,525
53:15.7,523,522
53:15.7,524,524
53:15.7,528,522
53:15.7,523,524
53:15.7,519,524
53:15.7,526,523
53:15.7,526,525
53:15.7,523,527
53:15.7,519,524
53:15.7,518,527
53:15.7,523,523
53:15.7,520,523
53:15.7,523,519
53:15.7,522,522
53:15.7,526,523
53:15.7,523,522
53:15.7,528,525
53:15.7,518,522
53:15.7,515,521
53:15.7,519,521
53:15.7,518,517
53:15.7,523,521
53:15.7,522,517
53:15.7,523,519
53:15.7,527,519
53:15.7,529,521
53:15.7,520,522
53:15.7,523,520
53:15.7,523,523
53:15.7,520,522
53:15.7,526,527
53:15.7,518,527
53:15.7,514,522
53:15.7,518,523
53:15.7,519,523
53:15.7,514,520
53:15.7,515,525
53:15.7,513,523
53:15.7,515,522
53:15.7,516,520
53:15.7,522,519
53:15.7,524,525
53:15.7,521,519
53:15.7,523,515
53:15.7,522,521
53:15.7,526,523
53:15.7,519,527
53:15.7,518,525
53:15.7,515,527
53:15.7,512,527
53:15.7,513,521
53:15.7,514,523
53:15.7,518,527
53:15.7,517,519
53:15.7,514,516
53:15.8,531,530
53:15.8,514,524
53:15.8,518,527
53:15.8,516,531
53:15.8,508,524
53:15.8,505,511
53:15.8,523,524
53:15.8,522,528
53:15.8,511,522
53:15.8,521,522
53:15.8,518,527
53:15.8,513,523
53:15.8,522,522
53:15.8,512,518
53:15.8,510,519
53:15.8,523,523
53:15.8,518,523
53:15.8,518,520
53:15.8,516,524
53:15.8,520,526
53:15.8,519,526
53:15.8,515,526
53:15.8,520,530
53:15.8,520,532
53:15.8,518,537
53:15.8,509,532
53:15.8,513,530
53:15.8,513,530
53:15.8,526,529
53:15.8,517,522
53:15.8,519,524
53:15.8,520,528
53:15.8,521,522
53:15.8,521,522
53:15.8,524,532
53:15.8,519,529
53:15.8,523,530
53:15.8,522,532
53:15.8,518,537
53:15.8,517,536
53:15.8,514,533
53:15.9,512,534
53:15.9,521,534
53:15.9,520,531
53:15.9,520,523
53:15.9,524,527
53:15.9,526,529
53:15.9,522,530
53:15.9,521,527
53:15.9,527,525
53:15.9,525,529
53:15.9,521,536
53:15.9,518,533
53:15.9,522,529
53:15.9,520,526
53:15.9,528,527
53:15.9,523,527
53:15.9,523,529
53:15.9,517,526
53:15.9,523,524
53:15.9,523,527
53:15.9,523,525
53:15.9,531,526
53:15.9,519,522
53:15.9,531,521
53:15.9,523,522
53:15.9,528,527
53:15.9,522,519
53:15.9,530,525
53:15.9,528,524
53:15.9,526,523
53:15.9,532,525
53:15.9,525,522
53:15.9,526,521
53:15.9,523,519
53:15.9,526,524
53:15.9,518,528
53:15.9,522,518
53:15.9,527,520
53:15.9,532,519
53:15.9,529,518
53:15.9,530,520
53:16.0,530,518
53:16.0,532,523
53:16.0,523,521
53:16.0,529,522
53:16.0,523,520
53:16.0,524,520
53:16.0,533,516
53:16.0,530,518
53:16.0,527,519
53:16.0,526,516
53:16.0,527,516
53:16.0,533,519
53:16.0,527,516
53:16.0,529,519
53:16.0,525,520
53:16.0,518,518
53:16.0,533,519
53:16.0,527,514
53:16.0,531,516
53:16.0,525,518
53:16.0,534,516
53:16.0,529,519
53:16.0,531,526
53:16.0,523,523
53:16.0,520,520
53:16.0,527,516
53:16.0,529,512
53:16.0,527,515
53:16.0,533,519
53:16.0,522,516
53:16.0,527,516
53:16.0,528,518
53:16.0,527,517
53:16.0,524,519
53:16.0,519,522
53:16.0,522,524
53:16.0,523,521
53:16.0,527,519
53:16.0,530,521
53:16.0,524,520
53:16.1,532,518
53:16.1,528,519
53:16.1,527,519
53:16.1,523,522
53:16.1,526,526
53:16.1,520,522
53:16.1,524,525
53:16.1,530,522
53:16.1,530,520
53:16.1,527,513
53:16.1,527,513
53:16.1,524,516
53:16.1,521,519
53:16.1,529,523
53:16.1,521,526
53:16.1,519,530
53:16.1,522,521
53:16.1,528,518
53:16.1,531,515
53:16.1,534,513
53:16.1,532,512
53:16.1,530,516
53:16.1,530,518
53:16.1,522,517
53:16.1,518,523
53:16.1,518,530
53:16.1,514,527
53:16.1,526,527
53:16.1,517,518
53:16.1,527,518
53:16.1,521,515
53:16.1,519,519
53:16.1,519,523
53:16.1,520,524
53:16.1,517,531
53:16.1,514,529
53:16.1,515,528
53:16.1,524,528
53:16.1,518,524
53:16.1,517,521
53:16.2,525,519
53:16.2,523,519
53:16.2,523,519
53:16.2,526,523
53:16.2,516,526
53:16.2,514,527
53:16.2,523,528
53:16.2,524,523
53:16.2,521,522
53:16.2,526,518
53:16.2,529,517
53:16.2,526,518
53:16.2,519,519
53:16.2,523,526
53:16.2,511,524
53:16.2,521,527
53:16.2,519,523
53:16.2,519,526
53:16.2,519,524
53:16.2,521,524
53:16.2,521,525
53:16.2,517,522
53:16.2,528,524
53:16.2,528,521
53:16.2,518,517
53:16.2,522,519
53:16.2,521,526
53:16.2,515,529
53:16.2,521,526
53:16.2,528,529
53:16.2,518,521
53:16.2,531,517
53:16.2,528,512
53:16.2,526,512
53:16.2,522,514
53:16.2,519,517
53:16.2,517,522
53:16.2,517,526
53:16.2,513,530
53:16.2,519,530
53:16.2,520,527
53:16.3,524,522
53:16.3,526,513
53:16.3,527,514
53:16.3,526,519
53:16.3,522,515
53:16.3,522,521
53:16.3,517,533
53:16.3,504,538
53:16.3,513,536
53:16.3,518,531
53:16.3,526,528
53:16.3,529,522
53:16.3,527,516
53:16.3,528,517
53:16.3,522,515
53:16.3,520,522
53:16.3,517,529
53:16.3,513,538
