Time,I,Q
51:11.5,520,522
51:11.5,523,524
51:11.5,522,520
51:11.5,525,523
51:11.6,520,523
51:11.6,518,519
51:11.6,520,522
51:11.6,522,516
51:11.6,526,521
51:11.6,524,522
51:11.6,521,519
51:11.6,525,526
51:11.6,518,523
51:11.6,523,523
51:11.6,522,524
51:11.6,520,521
51:11.6,527,523
51:11.6,524,528
51:11.6,520,522
51:11.6,521,522
51:11.6,528,521
51:11.6,524,518
51:11.6,525,520
51:11.6,520,521
51:11.6,523,522
51:11.6,523,522
51:11.6,526,526
51:11.6,518,522
51:11.6,523,519
51:11.6,520,520
51:11.6,518,519
51:11.6,526,524
51:11.6,518,522
51:11.6,525,520
51:11.6,525,521
51:11.6,525,519
51:11.6,524,522
51:11.6,518,523
51:11.6,524,520
51:11.6,528,524
51:11.6,523,521
51:11.6,521,521
51:11.6,526,523
51:11.6,520,519
51:11.6,520,524
51:11.6,524,523
51:11.6,524,525
51:11.7,516,524
51:11.7,523,524
51:11.7,520,523
51:11.7,524,529
51:11.7,518,522
51:11.7,523,525
51:11.7,518,521
51:11.7,520,522
51:11.7,522,521
51:11.7,523,519
51:11.7,523,522
51:11.7,524,522
51:11.7,523,523
51:11.7,522,519
51:11.7,525,523
51:11.7,523,525
51:11.7,523,520
51:11.7,518,521
51:11.7,520,522
51:11.7,523,519
51:11.7,526,520
51:11.7,527,525
51:11.7,519,519
51:11.7,523,521
51:11.7,521,521
51:11.7,522,521
51:11.7,517,520
51:11.7,525,523
51:11.7,525,525
51:11.7,523,524
51:11.7,523,524
51:11.7,517,521
51:11.7,526,522
51:11.7,522,522
51:11.7,520,524
51:11.7,524,521
51:11.7,524,525
51:11.7,521,521
51:11.7,522,521
51:11.7,525,521
51:11.7,526,523
51:11.7,520,524
51:11.7,517,525
51:11.8,521,525
51:11.8,519,521
51:11.8,519,519
51:11.8,525,523
51:11.8,525,519
51:11.8,523,517
51:11.8,524,524
51:11.8,520,523
51:11.8,520,519
51:11.8,521,523
51:11.8,521,518
51:11.8,530,521
51:11.8,522,523
