Time,I,Q
12:02:34.147,516,515
12:02:34.147,529,523
12:02:34.147,517,519
12:02:34.147,523,521
12:02:34.147,523,521
12:02:34.147,522,520
12:02:34.194,527,521
12:02:34.194,524,522
12:02:34.194,524,521
12:02:34.194,524,524
12:02:34.194,523,526
12:02:34.194,525,528
12:02:34.194,520,526
12:02:34.194,520,523
12:02:34.194,522,522
12:02:34.194,527,526
12:02:34.194,521,523
12:02:34.194,522,523
12:02:34.194,521,519
12:02:34.194,527,523
12:02:34.194,514,518
12:02:34.194,527,523
12:02:34.194,523,518
12:02:34.194,525,522
12:02:34.194,520,516
12:02:34.194,525,518
12:02:34.241,527,519
12:02:34.241,527,520
12:02:34.241,523,518
12:02:34.241,526,520
12:02:34.241,523,529
12:02:34.241,519,520
12:02:34.241,525,524
12:02:34.241,522,518
12:02:34.241,521,521
12:02:34.241,524,526
12:02:34.241,516,518
12:02:34.241,523,520
12:02:34.241,524,524
12:02:34.241,523,523
12:02:34.241,520,523
12:02:34.241,525,525
12:02:34.241,527,527
12:02:34.241,520,525
12:02:34.241,520,523
12:02:34.241,523,526
12:02:34.288,520,521
12:02:34.288,522,521
12:02:34.288,521,524
12:02:34.288,522,521
12:02:34.288,528,520
12:02:34.288,522,519
12:02:34.288,521,520
12:02:34.288,526,519
12:02:34.288,526,518
12:02:34.288,525,518
12:02:34.288,528,533
12:02:34.288,518,532
12:02:34.288,519,522
12:02:34.288,524,513
12:02:34.288,524,512
12:02:34.288,528,520
12:02:34.288,522,515
12:02:34.288,523,517
12:02:34.288,525,513
12:02:34.288,527,517
12:02:34.335,525,515
12:02:34.335,529,523
12:02:34.335,524,522
12:02:34.335,518,522
12:02:34.335,522,525
12:02:34.335,516,521
12:02:34.335,523,522
12:02:34.335,524,523
12:02:34.335,526,521
12:02:34.335,520,521
12:02:34.335,524,519
12:02:34.335,522,520
12:02:34.335,512,520
12:02:34.335,516,524
12:02:34.335,517,521
12:02:34.335,528,521
12:02:34.335,519,523
12:02:34.335,525,526
12:02:34.335,520,523
12:02:34.335,524,527
12:02:34.381,517,520
12:02:34.381,523,520
12:02:34.381,525,528
12:02:34.381,517,520
12:02:34.381,522,517
12:02:34.381,527,520
12:02:34.381,529,522
12:02:34.381,524,521
12:02:34.381,522,521
12:02:34.381,526,526
12:02:34.381,524,521
12:02:34.381,522,522
12:02:34.381,525,520
12:02:34.381,522,520
12:02:34.381,521,525
12:02:34.381,519,517
12:02:34.381,530,519
12:02:34.381,524,522
12:02:34.381,520,520
12:02:34.381,523,523
12:02:34.381,517,522
12:02:34.428,519,520
12:02:34.428,525,520
12:02:34.428,522,519
12:02:34.428,527,524
12:02:34.428,524,530
12:02:34.428,517,522
12:02:34.428,522,525
12:02:34.428,524,520
12:02:34.428,524,520
