Time,I,Q
34:10.1,520,522
34:10.1,524,520
34:10.1,528,524
34:10.1,525,524
34:10.1,519,522
34:10.1,520,520
34:10.1,524,520
34:10.1,526,520
34:10.1,518,521
34:10.1,520,524
34:10.1,523,521
34:10.1,529,523
34:10.1,520,521
34:10.1,527,522
34:10.1,519,518
34:10.1,525,523
34:10.1,527,520
34:10.1,523,523
34:10.1,520,519
34:10.1,522,526
34:10.1,515,521
34:10.1,520,522
34:10.1,524,521
34:10.1,528,522
34:10.1,518,523
34:10.1,524,522
34:10.1,536,523
34:10.1,521,523
34:10.1,521,520
34:10.1,523,519
34:10.1,522,517
34:10.1,531,520
34:10.1,521,520
34:10.1,521,521
34:10.1,524,519
34:10.1,526,520
34:10.1,527,519
34:10.1,526,521
34:10.1,520,521
34:10.1,521,519
34:10.1,526,520
34:10.2,516,521
34:10.2,525,522
34:10.2,519,519
34:10.2,528,523
34:10.2,514,523
34:10.2,522,521
34:10.2,523,524
34:10.2,520,522
34:10.2,520,521
34:10.2,524,520
34:10.2,525,518
34:10.2,518,521
34:10.2,529,526
34:10.2,522,522
34:10.2,522,525
34:10.2,520,522
34:10.2,526,518
34:10.2,526,522
34:10.2,521,519
34:10.2,523,520
34:10.2,530,522
34:10.2,523,520
34:10.2,523,520
34:10.2,523,523
34:10.2,522,521
34:10.2,516,518
34:10.2,521,521
34:10.2,528,525
34:10.2,519,522
34:10.2,520,520
34:10.2,527,521
34:10.2,523,524
34:10.2,521,519
34:10.2,525,522
34:10.2,523,519
34:10.2,526,519
34:10.2,521,518
34:10.2,526,522
34:10.2,529,521
34:10.2,525,522
34:10.3,521,522
34:10.3,518,523
34:10.3,513,521
34:10.3,529,525
34:10.3,524,524
34:10.3,522,521
34:10.3,522,521
34:10.3,515,519
34:10.3,526,521
34:10.3,525,521
34:10.3,518,521
34:10.3,519,519
34:10.3,521,524
34:10.3,524,529
34:10.3,512,525
34:10.3,522,520
34:10.3,528,520
34:10.3,529,520
34:10.3,520,521
34:10.3,528,518
34:10.3,528,523
34:10.3,526,523
34:10.3,523,525
34:10.3,520,520
34:10.3,525,520
34:10.3,522,523
34:10.3,516,520
34:10.3,522,518
34:10.3,527,521
34:10.3,521,520
34:10.3,524,519
34:10.3,530,522
34:10.3,521,520
34:10.3,523,524
34:10.3,528,521
34:10.3,528,524
34:10.3,520,521
34:10.3,522,520
34:10.3,526,524
34:10.3,519,523
34:10.4,522,524
34:10.4,523,523
34:10.4,520,523
34:10.4,517,524
34:10.4,517,524
34:10.4,519,524
34:10.4,516,521
34:10.4,519,523
34:10.4,522,520
34:10.4,529,522
34:10.4,528,522
34:10.4,524,524
34:10.4,521,517
34:10.4,522,519
34:10.4,521,523
34:10.4,521,524
34:10.4,528,523
34:10.4,526,520
34:10.4,524,525
34:10.4,523,527
34:10.4,516,525
34:10.4,516,523
34:10.4,518,518
34:10.4,524,520
34:10.4,524,522
34:10.4,520,521
34:10.4,522,521
34:10.4,520,520
34:10.4,523,519
34:10.4,518,520
34:10.4,520,519
34:10.4,526,521
34:10.4,525,522
34:10.4,525,521
34:10.4,525,521
34:10.4,530,521
34:10.4,524,524
34:10.4,522,523
34:10.4,524,522
34:10.4,519,524
34:10.4,519,524
34:10.5,520,525
34:10.5,525,523
34:10.5,519,521
34:10.5,528,521
34:10.5,524,525
34:10.5,521,523
34:10.5,527,519
34:10.5,529,524
34:10.5,522,520
34:10.5,524,521
34:10.5,527,523
34:10.5,519,522
34:10.5,522,520
34:10.5,525,522
34:10.5,517,523
34:10.5,524,523
34:10.5,524,523
34:10.5,518,524
34:10.5,519,524
34:10.5,523,522
34:10.5,519,523
34:10.5,523,524
34:10.5,522,522
34:10.5,520,526
34:10.5,519,523
34:10.5,520,522
34:10.5,526,520
34:10.5,521,520
34:10.5,519,521
34:10.5,523,520
34:10.5,527,521
34:10.5,518,522
34:10.5,526,523
34:10.5,521,523
34:10.5,522,521
34:10.5,524,520
34:10.5,527,523
34:10.5,522,521
34:10.5,523,522
34:10.5,518,520
34:10.6,526,520
34:10.6,524,523
34:10.6,519,523
34:10.6,522,520
34:10.6,524,521
34:10.6,521,523
34:10.6,522,523
34:10.6,519,523
34:10.6,521,523
34:10.6,519,524
34:10.6,520,524
34:10.6,521,521
34:10.6,527,519
34:10.6,520,521
34:10.6,528,521
34:10.6,523,521
34:10.6,519,524
34:10.6,519,522
34:10.6,520,523
34:10.6,525,524
34:10.6,519,522
34:10.6,524,522
34:10.6,524,523
34:10.6,520,522
34:10.6,524,519
34:10.6,518,526
34:10.6,516,521
34:10.6,525,522
34:10.6,522,523
34:10.6,521,520
34:10.6,522,523
34:10.6,520,519
34:10.6,530,521
34:10.6,526,521
34:10.6,526,522
34:10.6,520,521
34:10.6,522,524
34:10.6,522,523
34:10.6,525,522
34:10.6,524,523
34:10.6,525,523
34:10.6,524,521
34:10.6,522,522
34:10.6,523,523
34:10.6,518,518
34:10.6,525,519
34:10.6,524,522
34:10.6,522,520
34:10.6,524,522
34:10.6,515,523
34:10.6,517,519
34:10.6,528,521
34:10.6,524,519
34:10.6,526,523
34:10.6,522,523
34:10.6,521,524
34:10.6,519,526
34:10.6,518,522
34:10.6,519,524
34:10.6,524,522
34:10.7,520,520
34:10.7,525,522
34:10.7,528,524
34:10.7,521,522
34:10.7,524,516
34:10.7,533,521
34:10.7,529,520
34:10.7,521,520
34:10.7,521,523
34:10.7,525,521
34:10.7,523,521
34:10.7,526,521
34:10.7,523,518
34:10.7,523,521
34:10.7,524,524
34:10.7,519,519
34:10.7,527,522
34:10.7,517,522
34:10.7,520,522
34:10.7,531,522
34:10.7,525,521
34:10.7,520,525
34:10.7,520,522
34:10.7,517,521
34:10.7,524,523
34:10.7,521,519
34:10.7,525,520
34:10.7,528,520
34:10.7,516,521
34:10.7,522,522
34:10.7,520,520
34:10.7,518,525
34:10.7,525,522
34:10.7,515,519
34:10.7,517,516
34:10.7,527,522
34:10.7,523,521
34:10.7,520,523
34:10.7,520,518
34:10.7,528,521
34:10.7,522,525
34:10.8,521,525
34:10.8,524,523
34:10.8,522,522
34:10.8,521,524
34:10.8,517,522
34:10.8,523,522
34:10.8,523,521
34:10.8,519,524
34:10.8,518,520
34:10.8,530,520
34:10.8,526,523
34:10.8,521,520
34:10.8,526,518
34:10.8,528,520
34:10.8,525,522
34:10.8,516,526
34:10.8,516,524
34:10.8,518,523
34:10.8,521,523
34:10.8,523,522
34:10.8,519,523
34:10.8,521,523
34:10.8,523,522
34:10.8,512,522
34:10.8,522,523
34:10.8,521,523
34:10.8,520,525
34:10.8,525,522
34:10.8,521,521
34:10.8,518,517
34:10.8,531,520
34:10.8,521,519
34:10.8,522,520
34:10.8,518,522
34:10.8,522,522
34:10.8,520,521
34:10.8,521,520
34:10.8,524,524
34:10.8,525,520
34:10.8,528,525
34:10.9,524,520
34:10.9,527,525
34:10.9,524,528
34:10.9,520,522
34:10.9,526,522
34:10.9,523,524
34:10.9,520,522
34:10.9,524,522
34:10.9,520,519
34:10.9,525,524
34:10.9,517,523
34:10.9,522,519
34:10.9,523,521
34:10.9,523,524
34:10.9,518,523
34:10.9,522,517
34:10.9,528,521
34:10.9,523,521
34:10.9,519,523
34:10.9,516,521
34:10.9,528,523
34:10.9,527,519
34:10.9,526,524
34:10.9,520,521
34:10.9,521,521
34:10.9,520,521
34:10.9,523,521
34:10.9,522,523
34:10.9,527,523
34:10.9,521,524
34:10.9,524,518
34:10.9,527,523
34:10.9,522,520
34:10.9,526,525
34:10.9,522,522
34:10.9,521,523
34:10.9,521,523
34:10.9,520,522
34:10.9,522,521
34:10.9,527,524
34:11.0,516,523
34:11.0,522,522
34:11.0,522,522
34:11.0,526,524
34:11.0,517,521
34:11.0,525,519
34:11.0,522,522
34:11.0,520,523
34:11.0,518,520
34:11.0,522,520
34:11.0,524,518
34:11.0,528,519
34:11.0,525,521
34:11.0,527,519
34:11.0,525,520
34:11.0,522,524
34:11.0,521,525
34:11.0,521,520
34:11.0,525,521
34:11.0,523,523
34:11.0,518,519
34:11.0,527,521
34:11.0,522,523
34:11.0,521,521
34:11.0,523,523
34:11.0,521,519
34:11.0,531,524
34:11.0,519,524
34:11.0,518,522
34:11.0,514,524
34:11.0,524,524
34:11.0,523,524
34:11.0,515,523
34:11.0,525,525
34:11.0,518,525
34:11.0,522,524
34:11.0,522,519
34:11.0,529,525
34:11.0,520,524
34:11.0,526,522
34:11.0,521,522
34:11.1,526,526
34:11.1,523,522
34:11.1,522,522
34:11.1,530,520
34:11.1,519,523
34:11.1,522,524
34:11.1,527,523
34:11.1,517,523
34:11.1,516,523
34:11.1,524,518
34:11.1,522,520
34:11.1,519,520
34:11.1,528,520
34:11.1,523,527
34:11.1,523,523
34:11.1,521,524
34:11.1,517,521
34:11.1,524,522
34:11.1,528,522
34:11.1,520,519
34:11.1,526,521
34:11.1,522,522
34:11.1,523,523
34:11.1,524,522
34:11.1,516,523
34:11.1,521,523
34:11.1,520,523
34:11.1,521,520
34:11.1,520,518
34:11.1,525,522
34:11.1,518,524
34:11.1,519,523
34:11.1,526,525
34:11.1,519,520
34:11.1,525,524
34:11.1,519,521
34:11.1,519,522
34:11.1,523,525
34:11.1,517,522
34:11.1,525,520
34:11.2,527,519
34:11.2,533,519
34:11.2,520,519
34:11.2,524,523
34:11.2,520,520
34:11.2,521,518
34:11.2,522,523
34:11.2,517,521
34:11.2,526,520
34:11.2,524,519
34:11.2,522,524
34:11.2,520,522
34:11.2,517,523
34:11.2,529,523
34:11.2,520,525
34:11.2,518,527
34:11.2,516,525
34:11.2,520,524
34:11.2,523,520
34:11.2,525,521
34:11.2,525,521
34:11.2,517,523
34:11.2,522,520
34:11.2,517,524
34:11.2,523,524
34:11.2,519,521
34:11.2,516,524
34:11.2,520,526
34:11.2,517,520
34:11.2,526,522
34:11.2,527,521
34:11.2,530,524
34:11.2,522,524
34:11.2,525,523
34:11.2,526,525
34:11.2,524,522
34:11.2,523,522
34:11.2,522,520
34:11.2,522,521
34:11.2,520,521
34:11.3,516,519
34:11.3,524,518
34:11.3,526,521
34:11.3,524,522
34:11.3,518,522
34:11.3,522,522
34:11.3,524,521
34:11.3,520,521
34:11.3,526,522
34:11.3,519,522
34:11.3,524,521
34:11.3,523,522
34:11.3,521,521
34:11.3,523,524
34:11.3,523,521
34:11.3,524,522
34:11.3,524,523
34:11.3,528,522
34:11.3,525,522
34:11.3,525,520
34:11.3,524,519
34:11.3,519,521
34:11.3,525,520
34:11.3,523,522
34:11.3,521,520
34:11.3,523,519
34:11.3,523,520
34:11.3,524,521
34:11.3,526,518
34:11.3,523,521
34:11.3,522,520
34:11.3,527,522
34:11.3,522,524
34:11.3,515,524
34:11.3,516,519
34:11.3,525,523
34:11.3,527,521
34:11.3,522,522
34:11.3,526,522
34:11.3,519,519
34:11.4,531,520
34:11.4,529,522
34:11.4,518,522
34:11.4,521,520
34:11.4,519,519
34:11.4,525,521
34:11.4,528,522
34:11.4,521,521
34:11.4,524,520
34:11.4,518,523
34:11.4,521,522
34:11.4,520,525
34:11.4,521,522
34:11.4,519,519
34:11.4,528,523
34:11.4,522,523
34:11.4,521,523
34:11.4,526,523
34:11.4,517,526
34:11.4,519,525
34:11.4,522,523
34:11.4,525,514
34:11.4,526,518
34:11.4,522,516
34:11.4,527,515
34:11.4,530,525
34:11.4,522,522
34:11.4,528,523
34:11.4,524,519
34:11.4,525,522
34:11.4,518,521
34:11.4,521,520
34:11.4,526,521
34:11.4,519,524
34:11.4,519,522
34:11.4,523,520
34:11.4,530,519
34:11.4,530,519
34:11.4,529,520
34:11.4,528,519
34:11.4,528,523
34:11.4,524,522
34:11.4,525,521
34:11.4,522,522
34:11.4,528,517
34:11.4,524,520
34:11.4,527,524
34:11.4,522,523
34:11.4,521,520
34:11.4,524,519
34:11.4,527,518
34:11.4,523,523
34:11.4,523,525
34:11.4,516,522
34:11.4,518,512
34:11.4,534,512
34:11.4,532,518
34:11.4,526,518
34:11.4,529,516
34:11.4,528,521
34:11.4,522,523
34:11.5,523,523
34:11.5,520,527
34:11.5,516,527
34:11.5,517,524
34:11.5,519,520
34:11.5,518,524
34:11.5,516,525
34:11.5,518,524
34:11.5,520,522
34:11.5,520,525
34:11.5,520,526
34:11.5,515,525
34:11.5,520,523
34:11.5,528,522
34:11.5,530,521
34:11.5,523,521
34:11.5,519,520
34:11.5,522,520
34:11.5,524,522
34:11.5,524,520
34:11.5,521,523
34:11.5,526,522
34:11.5,526,523
34:11.5,523,522
34:11.5,522,523
34:11.5,518,521
34:11.5,518,522
34:11.5,527,524
34:11.5,526,524
34:11.5,519,522
34:11.5,524,523
34:11.5,518,523
34:11.5,526,522
34:11.5,522,524
34:11.5,530,523
34:11.5,528,521
34:11.5,523,519
34:11.5,520,524
34:11.5,518,519
34:11.5,525,520
34:11.6,525,521
34:11.6,522,524
34:11.6,521,519
34:11.6,525,524
34:11.6,523,520
34:11.6,525,521
34:11.6,522,524
34:11.6,512,523
34:11.6,519,525
34:11.6,525,527
34:11.6,521,523
34:11.6,531,523
34:11.6,521,524
34:11.6,517,522
34:11.6,519,521
34:11.6,516,521
34:11.6,519,520
34:11.6,527,520
34:11.6,523,526
34:11.6,522,523
34:11.6,522,525
34:11.6,523,522
34:11.6,522,523
34:11.6,525,526
34:11.6,516,523
34:11.6,520,522
34:11.6,519,520
34:11.6,524,524
34:11.6,525,524
34:11.6,519,524
34:11.6,517,525
34:11.6,516,524
34:11.6,520,524
34:11.6,523,525
34:11.6,521,523
34:11.6,526,522
34:11.6,524,522
34:11.6,522,524
34:11.6,518,521
34:11.6,523,521
34:11.6,522,523
34:11.7,518,520
34:11.7,529,522
34:11.7,524,522
34:11.7,524,525
34:11.7,520,522
34:11.7,524,526
34:11.7,519,524
34:11.7,521,522
34:11.7,521,522
34:11.7,523,523
34:11.7,519,519
34:11.7,521,524
34:11.7,516,523
34:11.7,515,524
34:11.7,519,521
34:11.7,526,520
34:11.7,526,524
34:11.7,524,522
34:11.7,521,521
34:11.7,529,520
34:11.7,521,520
34:11.7,519,526
34:11.7,526,523
34:11.7,517,521
34:11.7,517,522
34:11.7,524,522
34:11.7,528,522
34:11.7,524,528
34:11.7,516,522
34:11.7,530,526
34:11.7,522,525
34:11.7,522,517
34:11.7,532,524
34:11.7,524,524
34:11.7,528,522
34:11.7,528,525
34:11.7,517,525
34:11.7,517,524
34:11.7,521,522
34:11.7,522,522
34:11.8,521,519
34:11.8,527,518
34:11.8,522,519
34:11.8,524,522
34:11.8,522,524
34:11.8,517,521
34:11.8,528,517
34:11.8,524,521
34:11.8,517,524
34:11.8,525,522
34:11.8,516,523
34:11.8,523,526
34:11.8,525,525
34:11.8,524,519
34:11.8,526,519
34:11.8,523,521
34:11.8,523,519
34:11.8,525,519
34:11.8,528,522
34:11.8,525,519
34:11.8,523,520
34:11.8,522,520
34:11.8,525,523
34:11.8,522,521
34:11.8,525,520
34:11.8,519,523
34:11.8,521,524
34:11.8,522,522
34:11.8,514,523
34:11.8,524,518
34:11.8,526,522
34:11.8,522,523
34:11.8,522,524
34:11.8,522,521
34:11.8,522,523
34:11.8,521,521
34:11.8,527,523
34:11.8,523,520
34:11.8,530,524
34:11.8,521,520
34:11.9,522,521
34:11.9,521,523
34:11.9,519,520
34:11.9,515,520
34:11.9,518,521
34:11.9,521,517
34:11.9,530,524
34:11.9,524,519
34:11.9,529,523
34:11.9,515,523
34:11.9,520,522
34:11.9,523,521
34:11.9,521,523
34:11.9,519,522
34:11.9,521,520
34:11.9,523,520
34:11.9,517,520
34:11.9,520,521
34:11.9,523,520
34:11.9,521,523
34:11.9,520,521
34:11.9,527,520
34:11.9,520,520
34:11.9,522,519
34:11.9,523,520
34:11.9,524,522
34:11.9,528,524
34:11.9,525,523
34:11.9,523,522
34:11.9,521,523
34:11.9,523,523
34:11.9,523,522
34:11.9,524,524
34:11.9,525,521
34:11.9,520,522
34:11.9,526,522
34:11.9,518,523
34:11.9,519,523
34:11.9,523,521
34:11.9,524,522
34:11.9,522,518
34:12.0,527,522
34:12.0,527,525
34:12.0,517,524
34:12.0,517,522
34:12.0,519,520
34:12.0,528,520
34:12.0,520,522
34:12.0,521,521
34:12.0,522,524
34:12.0,520,524
34:12.0,519,523
34:12.0,517,519
34:12.0,521,521
34:12.0,522,518
34:12.0,528,518
34:12.0,517,522
34:12.0,519,523
34:12.0,521,520
34:12.0,534,519
34:12.0,528,520
34:12.0,521,521
34:12.0,519,525
34:12.0,524,524
34:12.0,519,520
34:12.0,516,523
34:12.0,520,524
34:12.0,520,521
34:12.0,527,523
34:12.0,520,520
34:12.0,525,522
34:12.0,526,520
34:12.0,524,520
34:12.0,522,523
34:12.0,523,524
34:12.0,528,522
34:12.0,525,519
34:12.0,524,520
34:12.0,518,522
34:12.0,521,520
34:12.0,523,521
34:12.1,528,519
34:12.1,526,524
34:12.1,521,521
34:12.1,523,519
34:12.1,520,526
34:12.1,512,521
34:12.1,521,523
34:12.1,517,524
34:12.1,527,518
34:12.1,532,519
34:12.1,530,521
34:12.1,524,522
34:12.1,522,521
34:12.1,521,523
34:12.1,524,523
34:12.1,521,519
34:12.1,522,518
34:12.1,521,520
34:12.1,521,520
34:12.1,522,522
34:12.1,514,521
34:12.1,524,520
34:12.1,530,520
34:12.1,522,521
34:12.1,525,521
34:12.1,525,520
34:12.1,530,522
34:12.1,525,522
34:12.1,520,521
34:12.1,520,520
34:12.1,518,523
34:12.1,523,520
34:12.1,527,524
34:12.1,524,520
34:12.1,523,522
34:12.1,526,523
34:12.1,524,524
34:12.1,527,521
34:12.1,518,520
34:12.1,522,521
34:12.1,524,522
34:12.1,524,524
34:12.1,520,524
34:12.1,519,524
34:12.1,520,523
34:12.1,523,522
34:12.1,516,524
34:12.1,517,520
34:12.1,526,520
34:12.1,522,530
34:12.1,520,527
34:12.1,517,523
34:12.1,520,520
34:12.1,525,521
34:12.1,527,518
34:12.1,527,521
34:12.1,530,520
34:12.1,521,519
34:12.1,526,519
34:12.1,524,522
34:12.2,522,523
34:12.2,527,520
34:12.2,519,522
34:12.2,520,525
34:12.2,521,522
34:12.2,523,522
34:12.2,514,523
34:12.2,524,524
34:12.2,524,521
34:12.2,516,522
34:12.2,526,521
34:12.2,524,524
34:12.2,521,523
34:12.2,524,521
34:12.2,522,521
34:12.2,520,525
34:12.2,522,522
34:12.2,518,521
34:12.2,525,523
34:12.2,527,521
34:12.2,525,522
34:12.2,525,525
34:12.2,515,522
34:12.2,517,521
34:12.2,523,524
34:12.2,522,522
34:12.2,520,523
34:12.2,523,521
34:12.2,526,521
34:12.2,529,519
34:12.2,525,523
34:12.2,525,522
34:12.2,524,524
34:12.2,519,520
34:12.2,525,522
34:12.2,522,523
34:12.2,518,522
34:12.2,525,522
34:12.2,527,518
34:12.2,524,521
34:12.2,526,523
34:12.3,518,521
34:12.3,521,523
34:12.3,520,519
34:12.3,525,522
34:12.3,524,517
34:12.3,520,524
34:12.3,523,523
34:12.3,519,526
34:12.3,521,521
34:12.3,531,520
34:12.3,524,520
34:12.3,526,522
34:12.3,522,519
34:12.3,521,523
34:12.3,520,524
34:12.3,519,522
34:12.3,526,521
34:12.3,525,525
34:12.3,522,523
34:12.3,523,522
34:12.3,520,524
34:12.3,524,525
34:12.3,526,524
34:12.3,523,516
34:12.3,527,523
34:12.3,526,522
34:12.3,521,521
34:12.3,525,519
34:12.3,531,521
34:12.3,528,523
34:12.3,524,521
34:12.3,525,521
34:12.3,520,518
34:12.3,526,520
34:12.3,523,519
34:12.3,527,521
34:12.3,520,522
34:12.3,515,523
34:12.3,521,523
34:12.3,523,524
34:12.4,524,524
34:12.4,521,523
34:12.4,517,523
34:12.4,524,523
34:12.4,522,524
34:12.4,523,522
34:12.4,522,523
34:12.4,528,519
34:12.4,521,520
34:12.4,517,522
34:12.4,525,522
34:12.4,525,520
34:12.4,524,522
34:12.4,521,522
34:12.4,527,520
34:12.4,521,522
34:12.4,525,523
34:12.4,520,522
34:12.4,519,521
34:12.4,523,519
34:12.4,522,522
34:12.4,520,523
34:12.4,518,521
34:12.4,517,525
34:12.4,517,523
34:12.4,523,523
34:12.4,524,523
34:12.4,521,520
34:12.4,524,523
34:12.4,523,522
34:12.4,518,523
34:12.4,526,521
34:12.4,527,523
34:12.4,527,521
34:12.4,522,522
34:12.4,532,523
34:12.4,524,519
34:12.4,531,520
34:12.4,519,521
34:12.4,517,520
34:12.5,527,522
34:12.5,527,522
34:12.5,527,520
34:12.5,521,521
34:12.5,520,524
34:12.5,518,520
34:12.5,520,522
34:12.5,524,520
34:12.5,529,525
34:12.5,515,522
34:12.5,519,524
34:12.5,517,524
34:12.5,524,521
34:12.5,526,522
34:12.5,523,519
34:12.5,523,522
34:12.5,523,522
34:12.5,520,524
34:12.5,520,522
34:12.5,527,525
34:12.5,525,520
34:12.5,527,522
34:12.5,522,526
34:12.5,522,522
34:12.5,520,526
34:12.5,516,522
34:12.5,517,522
34:12.5,522,521
34:12.5,517,521
34:12.5,522,521
34:12.5,528,519
34:12.5,524,525
34:12.5,521,524
34:12.5,516,525
34:12.5,521,521
34:12.5,524,522
34:12.5,520,521
34:12.5,518,522
34:12.5,523,520
34:12.5,523,523
34:12.5,523,522
34:12.6,524,522
34:12.6,518,524
34:12.6,516,521
34:12.6,527,518
34:12.6,526,523
34:12.6,525,520
34:12.6,520,520
34:12.6,525,521
34:12.6,529,522
34:12.6,525,522
34:12.6,523,523
34:12.6,523,521
34:12.6,525,521
34:12.6,528,521
34:12.6,528,521
34:12.6,525,519
34:12.6,527,523
34:12.6,524,524
34:12.6,521,527
34:12.6,518,522
34:12.6,523,523
34:12.6,525,526
34:12.6,513,523
34:12.6,533,522
34:12.6,516,520
34:12.6,515,522
34:12.6,524,519
34:12.6,519,523
34:12.6,521,519
34:12.6,528,520
34:12.6,523,520
34:12.6,519,522
34:12.6,516,520
34:12.6,525,523
34:12.6,527,521
34:12.6,524,520
34:12.6,526,524
34:12.6,521,524
34:12.6,526,519
34:12.6,523,524
34:12.7,525,521
34:12.7,525,523
34:12.7,516,522
34:12.7,522,524
34:12.7,524,524
34:12.7,518,522
34:12.7,521,520
34:12.7,525,520
34:12.7,524,521
34:12.7,526,526
34:12.7,520,522
34:12.7,525,521
34:12.7,528,523
34:12.7,522,525
34:12.7,517,522
34:12.7,516,521
34:12.7,524,524
34:12.7,515,525
34:12.7,523,523
34:12.7,520,523
34:12.7,521,523
34:12.7,520,525
34:12.7,519,520
34:12.7,524,524
34:12.7,519,522
34:12.7,523,522
34:12.7,526,521
34:12.7,526,519
34:12.7,529,516
34:12.7,530,521
34:12.7,524,517
34:12.7,527,518
34:12.7,528,519
34:12.7,521,521
34:12.7,520,520
34:12.7,521,520
